age,hh_income,male,bachelor_degree,job_type_1,job_type_2,job_type_3,job_type_4,motif,res_type
52,8,True,False,0,0,0,1,HOH,3
62,10,True,True,1,0,0,0,HOH,0
59,10,False,True,0,0,0,1,H,1
31,10,True,True,1,0,0,0,H,7
46,8,True,False,1,0,0,0,HOH,6
43,8,False,True,1,0,0,0,HWH,2
40,2,False,True,0,0,0,1,HOH,5
59,2,False,False,1,0,0,0,HWH,7
64,11,True,True,0,0,0,1,HWH,4
46,11,False,True,0,0,0,1,HWH,4
50,7,False,True,0,0,0,1,H,3
18,7,True,False,1,0,0,0,HOH,4
27,5,True,True,1,0,0,0,HWH,7
33,5,False,True,0,0,0,1,H,2
52,3,True,False,1,0,0,0,HOH,5
18,3,False,False,0,1,0,0,HOH,3
46,7,False,True,0,0,0,1,HOH,7
31,9,False,True,0,0,0,1,H,5
39,9,True,False,1,0,0,0,H,5
79,5,False,True,0,0,0,1,HOH,0
73,5,True,True,0,0,0,1,HWH,6
53,11,True,True,0,0,0,1,HOH,5
56,11,False,True,0,0,0,1,H,0
56,11,True,False,0,0,0,1,H,0
40,6,False,True,0,1,0,0,HWH,6
40,6,True,True,0,1,0,0,HWH,4
32,6,False,True,0,1,0,0,HWOH,3
53,6,True,True,0,0,0,1,HWH,1
25,6,True,False,1,0,0,0,HWH,7
61,10,False,True,0,0,0,1,HOH,7
62,10,True,True,0,0,0,1,HOH,4
32,10,False,True,0,0,0,1,HOH,4
56,7,True,False,1,0,0,0,HWH,1
54,7,False,False,0,1,0,0,HWH,6
16,7,True,False,1,0,0,0,HOH,7
30,11,False,True,0,0,0,1,HWH,6
30,11,True,True,1,0,0,0,HWH,7
35,4,False,False,0,1,0,0,HWH,0
54,11,True,True,0,0,0,1,HOH,2
23,11,False,True,0,0,0,1,HOH,7
45,5,False,False,0,0,0,1,HWH,7
26,5,False,True,0,0,0,1,HWH,6
26,1,False,False,1,0,0,0,HWH,1
57,6,False,False,0,1,0,0,HOH,1
26,6,True,True,0,0,0,1,HWH,6
58,11,False,True,0,0,0,1,HOH,5
58,11,True,True,0,0,0,1,HOH,0
23,11,False,True,0,0,0,1,H,6
58,6,False,True,0,0,0,1,HWH,3
49,5,False,False,0,1,0,0,HOH,4
57,5,True,False,0,0,0,1,HOH,6
75,7,True,True,0,0,0,1,HOH,5
65,7,False,True,0,1,0,0,HOH,5
32,7,False,True,0,1,0,0,HOH,0
31,7,True,False,0,0,0,1,HWH,7
69,11,True,True,0,0,0,1,HWH,4
72,6,True,False,0,1,0,0,HOH,2
28,8,False,True,0,1,0,0,HOH,1
26,8,True,False,1,0,0,0,HOH,5
33,7,False,True,0,1,0,0,HWH,1
33,7,True,True,0,0,0,1,H,5
67,5,False,True,0,0,0,1,HWH,5
63,11,True,True,0,0,0,1,HWH,0
62,11,False,True,0,1,0,0,HWH,1
70,7,False,True,0,0,0,1,HOH,5
52,5,True,False,0,0,1,0,HWOH,0
64,8,False,True,1,0,0,0,HOH,3
66,8,True,True,0,0,0,1,HOH,5
61,6,False,False,0,1,0,0,HOH,0
36,7,False,True,0,0,0,1,HOH,2
73,5,True,True,0,1,0,0,H,2
73,5,False,True,0,1,0,0,H,1
57,11,True,True,1,0,0,0,HOH,2
57,11,False,True,0,0,0,1,HWH,0
35,10,True,True,0,0,0,1,HWH,3
35,10,False,True,0,0,0,1,HOH,6
27,8,True,True,0,0,0,1,HOH,1
23,8,True,True,0,0,0,1,HOH,2
55,8,True,False,0,0,0,1,HOH,0
54,8,False,False,0,0,0,1,HOH,2
48,7,True,True,0,0,0,1,H,6
45,7,False,False,0,0,1,0,H,3
67,8,True,False,0,0,0,1,HWH,5
74,7,True,True,0,0,0,1,HWH,3
31,7,True,False,1,0,0,0,H,2
18,7,False,False,1,0,0,0,HWH,6
44,11,True,True,1,0,0,0,HWH,6
40,11,False,True,0,0,0,1,HWH,3
30,9,True,True,0,0,0,1,HWOH,2
64,8,False,True,0,0,0,1,HWOH,5
26,9,False,True,0,0,0,1,HOH,3
63,9,True,False,0,0,1,0,HOH,5
61,9,False,False,0,0,1,0,HOH,1
62,10,False,True,0,0,0,1,HOH,5
62,10,True,True,0,0,0,1,HWH,6
23,10,False,True,0,0,0,1,HWH,1
49,11,False,True,0,0,0,1,HOH,6
54,11,True,True,1,0,0,0,H,3
34,9,False,True,0,0,0,1,HOH,0
36,9,True,True,0,0,0,1,HWH,3
81,5,True,True,0,0,1,0,HWH,3
24,9,True,True,0,0,0,1,HWOWH,5
65,5,False,False,0,1,0,0,HWH,1
62,7,False,True,0,0,0,1,HWH,2
65,7,True,True,0,0,0,1,HWH,0
32,5,False,True,0,0,0,1,HWH,5
41,11,False,True,0,0,0,1,HOH,3
40,11,True,True,0,0,0,1,HWH,5
30,6,True,True,0,0,0,1,H,7
56,6,True,False,0,0,0,1,HWOH,7
70,6,True,True,0,0,0,1,HWH,5
68,6,False,False,1,0,0,0,HOH,5
63,10,False,True,0,0,0,1,HWH,6
65,4,True,True,0,0,0,1,HWH,0
57,8,True,True,0,0,0,1,HOWOH,5
29,7,False,True,0,0,0,1,HWH,6
29,7,True,True,0,0,0,1,HWH,1
29,3,False,False,1,0,0,0,H,5
62,10,False,True,1,0,0,0,HWH,3
63,10,True,True,0,0,0,1,HWH,4
50,1,False,False,1,0,0,0,HOH,2
24,1,False,True,1,0,0,0,HWH,4
37,3,False,True,1,0,0,0,HOWOH,0
57,5,False,False,0,1,0,0,H,0
49,11,True,True,0,0,0,1,HWH,6
46,11,False,True,0,0,0,1,HWH,1
67,8,True,True,0,0,0,1,HWH,6
61,8,False,True,0,0,0,1,HWH,1
37,1,False,False,1,0,0,0,HOH,5
19,1,False,False,0,1,0,0,HOH,6
17,1,False,False,1,0,0,0,HOH,6
18,9,True,False,1,0,0,0,H,5
65,7,True,False,0,1,0,0,HWOH,0
78,11,True,True,0,0,0,1,HWH,2
92,6,False,False,0,1,0,0,HWH,6
33,2,False,False,1,0,0,0,HOH,4
27,7,True,False,0,1,0,0,HOH,0
28,7,False,False,0,1,0,0,HOH,4
36,8,True,True,0,0,0,1,HOH,2
42,8,True,True,1,0,0,0,H,1
33,9,True,True,0,0,0,1,HOWOH,1
38,9,True,True,0,0,0,1,HWH,0
67,8,False,False,0,1,0,0,HOWOH,5
72,1,True,True,0,0,0,1,H,5
62,7,False,False,0,0,0,1,HOH,0
59,6,True,False,1,0,0,0,H,4
55,11,True,True,0,0,1,0,HWH,5
40,9,True,False,0,0,1,0,HWOH,2
33,5,True,True,0,1,0,0,HWH,7
65,5,False,False,0,1,0,0,H,1
48,7,True,False,0,0,1,0,H,0
44,7,False,False,0,1,0,0,H,4
33,3,False,True,0,0,0,1,HOH,4
33,3,True,False,0,1,0,0,HWH,6
58,9,True,False,1,0,0,0,HOH,0
20,9,True,False,1,0,0,0,HWH,2
24,9,False,True,1,0,0,0,H,6
41,11,False,True,0,0,0,1,HWH,4
51,11,True,False,0,0,0,1,HWH,1
63,6,True,True,0,0,0,1,HWH,6
24,6,False,True,0,0,0,1,HWH,6
41,6,False,True,0,0,0,1,HOH,4
43,6,True,True,0,0,0,1,HWH,7
60,8,True,False,0,0,0,1,H,7
60,8,False,False,1,0,0,0,HWH,2
70,7,False,False,0,1,0,0,HOH,2
35,7,True,True,0,0,0,1,HWH,3
56,11,True,True,0,0,0,1,HWH,0
54,11,False,True,0,0,0,1,HWH,0
37,7,True,True,0,0,0,1,HOH,4
69,11,True,True,0,0,0,1,HOH,3
33,9,False,True,0,0,0,1,HOH,4
32,9,True,True,0,0,0,1,H,3
55,6,False,True,0,0,0,1,HWH,7
63,6,False,False,0,1,0,0,H,5
50,11,True,True,1,0,0,0,HOH,2
51,11,True,True,0,0,0,1,HOH,4
49,5,True,True,0,0,0,1,HWH,1
48,5,False,True,0,0,0,1,HWH,7
52,7,False,False,0,1,0,0,HWH,1
42,11,True,True,0,0,0,1,HOWOH,3
39,11,False,True,0,1,0,0,HWH,1
71,6,True,False,1,0,0,0,HOH,3
69,6,False,False,1,0,0,0,HOH,6
50,5,False,False,0,1,0,0,HOH,1
61,6,True,True,0,0,0,1,HWOWH,3
50,6,False,False,0,0,0,1,HWH,7
32,6,True,True,0,0,0,1,HOH,7
28,6,False,True,0,0,0,1,HOH,1
48,9,True,False,0,1,0,0,HWH,5
44,10,False,True,0,0,0,1,HWH,4
42,10,True,True,1,0,0,0,HWH,3
63,5,False,True,1,0,0,0,HWH,0
60,2,True,False,0,0,0,1,H,5
38,8,True,True,0,0,0,1,HOH,4
28,7,False,True,1,0,0,0,HWH,2
57,8,True,False,0,0,1,0,HWH,0
57,8,False,False,0,0,0,1,HWH,5
50,10,True,True,0,0,0,1,HWH,3
56,5,False,False,1,0,0,0,HWH,6
55,5,True,False,0,0,1,0,HWH,4
60,10,True,True,0,0,0,1,HOH,1
20,10,False,False,1,0,0,0,H,5
70,4,False,True,1,0,0,0,HOH,4
50,5,True,True,1,0,0,0,HWH,6
62,7,False,True,0,0,0,1,HOWOH,0
53,8,False,True,0,0,0,1,HWH,6
53,8,True,True,1,0,0,0,HWH,3
18,8,True,False,1,0,0,0,HWH,7
34,5,True,True,0,0,0,1,HWH,3
48,4,True,True,0,0,1,0,HOH,1
51,7,False,True,1,0,0,0,HOH,7
48,10,False,True,0,0,0,1,HWH,3
47,10,True,True,0,0,0,1,HWH,2
50,9,False,False,1,0,0,0,HWH,7
34,7,False,True,0,0,0,1,HOH,0
60,7,False,True,0,0,0,1,HOH,2
56,11,True,True,0,0,0,1,HOH,7
53,11,False,False,1,0,0,0,H,3
26,11,True,True,1,0,0,0,H,3
52,7,False,False,1,0,0,0,HOH,7
57,7,True,True,0,0,0,1,HOH,3
18,7,True,False,0,0,0,1,HOH,2
40,10,True,True,0,0,0,1,HWH,3
37,8,False,True,0,0,0,1,HWOH,5
76,5,False,True,0,0,0,1,HOH,3
38,5,True,True,0,0,0,1,H,6
31,9,False,True,0,0,0,1,HOH,1
30,9,True,False,0,0,1,0,HOH,5
29,10,False,True,0,0,0,1,HWH,2
46,10,False,True,0,0,0,1,H,5
33,5,True,False,0,0,0,1,HOH,6
46,10,True,True,0,0,0,1,HWH,7
56,2,True,False,0,0,0,1,HOH,2
50,2,False,False,0,0,0,1,HWH,3
72,5,True,True,1,0,0,0,HOH,4
46,5,True,False,1,0,0,0,H,5
55,8,True,True,1,0,0,0,H,1
45,11,True,True,0,0,0,1,HWH,2
64,7,False,True,0,0,0,1,HOH,0
58,8,False,True,1,0,0,0,H,5
56,8,True,True,0,0,0,1,H,6
30,11,True,True,0,0,0,1,HOH,7
31,11,False,True,0,0,0,1,HOH,0
60,11,False,True,1,0,0,0,HWH,5
62,11,True,True,0,0,0,1,HWH,2
23,11,False,True,1,0,0,0,HWH,2
53,10,True,False,0,0,0,1,HOH,3
24,10,False,True,0,1,0,0,HWH,4
66,8,True,True,0,0,0,1,HWH,4
62,9,True,True,0,0,0,1,HWOH,5
54,11,True,True,0,0,0,1,HWH,3
54,11,False,True,0,0,0,1,HWH,7
31,6,False,False,0,0,0,1,HOH,0
33,6,True,False,0,0,1,0,HOH,4
54,5,True,False,0,1,0,0,HWH,3
47,5,False,False,1,0,0,0,H,7
65,8,True,True,0,0,0,1,HOH,1
31,8,False,True,1,0,0,0,HWH,4
40,10,False,True,0,0,0,1,HWOH,7
66,9,False,True,0,1,0,0,HWH,3
23,6,True,True,0,1,0,0,HOH,5
54,6,True,False,0,0,1,0,HOH,0
28,5,False,False,0,1,0,0,HWH,6
27,5,True,False,0,0,1,0,HWH,4
57,10,False,True,0,0,0,1,HWH,1
63,10,True,True,1,0,0,0,HWH,2
63,9,True,False,1,0,0,0,HOH,6
42,7,True,False,0,0,1,0,HWH,1
29,9,True,True,0,1,0,0,H,4
32,9,False,True,0,0,0,1,H,2
42,9,True,True,0,0,0,1,HOH,2
49,7,False,True,0,0,0,1,HWOH,3
28,7,False,True,1,0,0,0,HWH,2
32,7,True,True,0,0,0,1,HWH,4
37,8,False,True,0,0,0,1,HOH,4
36,8,True,False,0,0,0,1,HWH,6
52,3,False,False,0,0,0,1,HWOWH,7
28,1,False,False,1,0,0,0,HWH,3
41,1,True,False,0,0,0,1,HOWOH,7
65,1,True,True,1,0,0,0,HWH,3
55,2,True,True,0,0,0,1,HWH,7
53,7,False,True,0,0,0,1,HOH,4
62,7,False,False,0,1,0,0,HWH,6
56,8,False,False,0,0,0,1,HWH,3
58,8,True,False,1,0,0,0,H,7
26,8,False,False,0,0,0,1,HWH,0
33,8,False,False,0,1,0,0,HWH,4
46,11,False,True,0,0,0,1,HWH,7
48,11,True,False,0,0,0,1,HWH,0
58,6,False,True,1,0,0,0,HWH,0
57,6,True,True,0,0,0,1,HWH,5
37,8,False,True,0,0,0,1,HOH,2
58,7,False,True,0,0,0,1,HWOH,0
54,8,False,True,0,1,0,0,HOH,2
51,8,True,False,0,0,1,0,HOH,6
36,10,False,True,0,0,0,1,HOH,4
36,10,True,True,1,0,0,0,HWH,7
57,6,True,True,0,0,0,1,HOH,3
56,7,False,False,0,0,0,1,H,0
30,7,False,False,1,0,0,0,HWH,7
54,11,False,True,0,0,0,1,HWH,0
36,1,True,False,1,0,0,0,HOH,4
51,5,False,False,0,0,0,1,HWH,4
54,6,False,False,0,0,0,1,HOH,6
57,6,True,False,0,0,0,1,HWH,3
34,6,True,False,0,0,1,0,H,1
65,6,False,False,0,0,1,0,HOH,6
65,10,True,True,0,0,1,0,HOH,3
53,6,True,True,0,0,0,1,HOH,2
25,6,True,True,1,0,0,0,H,7
21,6,True,False,1,0,0,0,H,2
63,8,False,True,0,0,0,1,HOH,3
71,8,True,True,1,0,0,0,H,7
54,11,False,True,0,0,0,1,HOH,6
51,8,False,False,0,1,0,0,HWH,3
53,8,True,False,0,0,1,0,HWH,5
34,6,False,True,0,0,0,1,HWH,3
33,6,True,False,0,0,0,1,H,6
25,5,False,True,0,0,0,1,HWH,4
43,9,True,False,1,0,0,0,HOH,7
51,10,True,True,0,0,0,1,HWH,5
51,10,False,True,0,0,0,1,HOH,1
30,8,False,False,0,0,0,1,HWH,0
30,8,True,True,0,0,0,1,H,3
65,6,True,True,0,0,0,1,HWH,1
53,10,False,True,0,0,0,1,HOH,4
26,6,False,True,0,1,0,0,HOH,2
56,9,False,True,0,0,0,1,H,6
50,9,True,True,0,0,0,1,HOH,4
45,9,False,True,0,0,0,1,HOH,7
71,5,True,True,1,0,0,0,HWH,7
30,10,True,True,0,0,0,1,HOH,1
28,10,False,True,1,0,0,0,H,1
39,8,False,True,0,0,0,1,HWOH,7
63,10,True,True,0,0,0,1,HOH,4
60,10,False,False,0,1,0,0,HOH,3
30,10,True,True,0,0,0,1,H,4
49,9,False,True,0,0,0,1,H,6
46,9,True,False,0,0,1,0,HWH,1
18,9,True,False,1,0,0,0,HOH,4
59,8,True,True,0,0,0,1,HWH,2
50,8,False,True,0,0,0,1,H,7
72,6,False,False,1,0,0,0,HWOH,2
52,6,True,False,0,0,1,0,HOH,5
19,6,False,False,1,0,0,0,H,4
62,6,False,False,0,1,0,0,HWOH,7
63,6,False,False,0,1,0,0,HWOH,3
51,6,False,False,1,0,0,0,HWH,3
55,7,False,True,0,0,0,1,H,5
56,7,True,True,0,1,0,0,H,5
52,10,False,False,0,1,0,0,HOH,3
53,10,True,False,0,0,1,0,HOH,1
56,10,False,False,0,0,0,1,HWH,2
62,10,True,False,0,0,0,1,HWH,2
42,9,False,True,0,0,0,1,HWH,6
49,7,False,False,0,0,0,1,H,7
41,7,True,False,0,1,0,0,HWH,4
52,8,False,False,0,0,0,1,HOH,3
43,6,False,True,0,0,0,1,HWH,1
43,6,True,True,0,0,1,0,HWH,2
22,4,False,False,0,1,0,0,H,0
23,4,True,False,0,0,0,1,HWH,6
46,11,True,True,0,0,0,1,HOH,7
45,11,False,True,0,0,0,1,H,2
42,6,True,True,0,0,0,1,HWH,7
20,6,True,False,0,0,0,1,HWH,6
63,5,False,True,0,1,0,0,H,0
56,6,False,True,0,1,0,0,HWH,2
30,6,True,False,0,0,0,1,H,6
42,6,False,True,1,0,0,0,HWH,3
48,9,False,False,0,0,0,1,HWH,2
44,11,False,True,0,0,0,1,HWH,2
45,11,True,True,0,0,0,1,HWH,4
63,7,False,True,1,0,0,0,H,7
69,6,False,True,1,0,0,0,HOH,5
51,8,False,False,0,0,0,1,HWH,5
18,8,True,False,0,0,0,1,HOH,7
57,10,False,True,0,0,0,1,HWH,2
52,8,False,True,0,0,0,1,HWH,3
67,7,False,False,0,1,0,0,HWH,7
54,7,False,True,1,0,0,0,HOH,5
22,7,False,True,0,1,0,0,HWH,2
21,7,True,False,1,0,0,0,HOH,5
56,2,True,False,1,0,0,0,HWH,3
33,2,False,False,1,0,0,0,HWH,0
40,9,False,True,0,0,0,1,HOH,1
40,9,True,True,0,0,0,1,HOH,4
56,8,False,False,0,1,0,0,HOH,0
56,8,True,False,0,0,1,0,HOH,1
50,11,False,True,0,0,0,1,HWH,6
55,11,True,True,0,0,0,1,HWH,5
20,11,False,False,0,1,0,0,HOH,6
45,10,False,True,0,0,0,1,HOH,2
45,10,True,True,0,0,0,1,H,5
30,8,True,True,0,0,0,1,HOH,4
38,11,False,True,0,0,0,1,HOH,0
43,11,True,True,0,0,0,1,H,2
59,4,False,False,0,1,0,0,HWH,0
22,4,True,False,0,0,1,0,HWH,7
60,11,True,True,0,0,0,1,HOH,6
55,11,False,True,0,0,0,1,HOH,1
59,8,True,False,0,0,1,0,HWH,0
44,3,False,False,0,1,0,0,HWOH,6
53,7,True,True,0,0,0,1,HWH,0
67,8,True,True,0,0,0,1,H,0
60,11,True,True,1,0,0,0,HOH,2
55,8,False,False,0,1,0,0,HOH,6
59,7,True,True,0,0,0,1,HWH,3
65,11,False,True,0,1,0,0,HOH,0
63,11,True,True,0,0,0,1,H,3
56,5,False,True,0,1,0,0,HOH,1
47,10,False,True,0,0,0,1,HOH,6
32,3,False,True,0,0,0,1,HOH,2
28,3,False,False,0,0,0,1,HWH,6
52,8,True,True,0,0,0,1,HWH,1
70,7,True,True,1,0,0,0,HOH,3
50,7,False,False,1,0,0,0,HOH,2
32,3,False,False,0,0,0,1,H,0
63,11,False,True,0,0,0,1,HOH,3
56,7,True,True,1,0,0,0,HWH,3
60,7,False,False,1,0,0,0,HWH,4
43,9,False,True,0,0,0,1,HOWOH,4
48,9,True,True,1,0,0,0,HWH,7
60,5,False,False,0,0,0,1,HOH,0
47,9,False,False,0,1,0,0,HWH,7
46,9,True,False,0,0,1,0,HWH,6
17,9,False,False,1,0,0,0,HOH,0
16,9,True,False,1,0,0,0,HOH,7
40,7,False,True,0,0,0,1,H,6
47,7,True,False,0,0,1,0,H,3
26,5,False,True,0,0,0,1,HWH,6
57,4,True,False,1,0,0,0,HWH,7
43,8,True,False,0,0,0,1,HWH,6
16,8,False,False,1,0,0,0,HOH,4
61,11,True,True,0,0,0,1,HWH,3
61,11,False,True,0,0,0,1,HWH,2
55,5,False,False,0,1,0,0,HOH,7
21,5,False,True,1,0,0,0,HOH,3
55,8,False,True,0,0,0,1,HWH,3
73,8,True,False,1,0,0,0,HWH,4
31,8,True,True,0,0,0,1,HOH,7
31,8,False,True,0,0,0,1,HOH,5
59,9,False,True,0,0,0,1,HOH,4
52,9,True,False,1,0,0,0,HWH,5
63,7,True,True,0,0,0,1,H,6
54,7,False,True,0,0,0,1,HWH,4
23,7,True,True,0,0,0,1,HWH,7
20,7,False,False,1,0,0,0,HWH,5
66,8,False,True,0,0,0,1,HOH,6
56,11,True,False,0,1,0,0,HWH,7
48,11,False,True,0,0,0,1,HWH,3
56,6,True,False,1,0,0,0,HWH,2
59,6,False,False,0,1,0,0,HWH,5
62,6,True,False,0,0,0,1,H,4
43,9,False,True,0,0,0,1,HWH,4
44,9,True,False,1,0,0,0,HWH,2
54,11,True,False,0,0,0,1,H,2
44,11,False,True,0,0,0,1,HOH,6
30,3,True,False,1,0,0,0,HOH,6
62,10,True,True,0,0,0,1,HWH,4
59,10,False,False,1,0,0,0,H,0
67,10,True,True,0,0,0,1,HOH,5
43,10,True,True,0,0,0,1,HWH,3
43,10,False,True,0,0,0,1,HWH,3
67,7,True,True,0,1,0,0,HOH,1
62,7,False,True,0,0,0,1,HWH,7
82,8,True,True,0,0,0,1,HOH,0
74,8,False,True,0,0,0,1,HOH,6
51,11,False,True,0,0,0,1,HOH,1
46,11,True,True,0,0,0,1,HWH,6
58,7,True,True,1,0,0,0,HOH,2
56,7,False,False,0,0,0,1,H,0
55,11,False,True,1,0,0,0,HOH,2
57,11,True,True,0,0,0,1,HOH,1
27,11,True,True,1,0,0,0,HOH,3
26,11,False,True,0,1,0,0,HOH,6
55,3,False,False,0,0,0,1,HWH,5
47,9,False,True,0,0,0,1,HWOWH,1
32,7,False,True,0,0,0,1,HWH,3
51,10,True,True,0,0,0,1,HOH,1
52,8,False,False,0,0,0,1,HWH,0
62,8,True,True,0,0,1,0,H,6
21,8,True,False,0,0,0,1,HWH,0
28,6,False,False,0,1,0,0,HWH,3
29,6,True,False,1,0,0,0,HWH,6
25,3,True,False,1,0,0,0,HOH,6
56,4,False,False,1,0,0,0,H,4
53,5,True,True,0,0,1,0,H,5
63,10,True,False,1,0,0,0,HWH,3
55,7,True,True,0,0,0,1,HOH,0
59,9,True,False,0,0,0,1,HWH,2
53,9,False,False,0,1,0,0,HWH,3
17,9,True,False,1,0,0,0,HWH,0
39,4,True,True,1,0,0,0,HOH,2
32,3,True,False,0,1,0,0,H,1
36,3,False,True,0,0,0,1,H,6
56,6,False,True,0,0,0,1,HOH,7
41,6,True,False,0,0,1,0,HWH,2
36,6,False,False,1,0,0,0,HWH,0
53,8,False,True,0,0,0,1,HOH,1
57,8,True,False,0,0,0,1,HWH,7
47,6,True,True,0,0,0,1,HOH,4
60,10,True,True,0,0,0,1,HWH,0
28,11,False,True,0,0,0,1,HWH,2
34,11,True,True,0,0,0,1,HWH,3
59,10,True,False,0,0,1,0,HOH,1
22,10,False,False,1,0,0,0,HWH,1
53,10,True,False,0,0,0,1,HWH,0
52,10,False,False,0,1,0,0,HWH,6
37,7,False,True,0,1,0,0,HWH,3
67,9,False,True,0,0,0,1,HOH,3
54,7,True,False,0,0,0,1,HWH,5
52,7,True,False,1,0,0,0,HWH,4
32,1,False,False,1,0,0,0,HOH,4
36,1,True,False,0,0,1,0,HWH,3
64,11,True,True,0,0,0,1,HOH,5
64,11,False,True,0,0,0,1,HOWOH,0
49,10,False,True,0,0,0,1,HWH,6
50,10,True,False,0,0,0,1,HWH,3
42,8,True,True,0,0,0,1,HOH,4
29,8,False,True,0,0,0,1,HWH,0
27,8,False,True,0,0,0,1,HWH,3
61,4,False,True,1,0,0,0,HWH,7
59,4,True,False,0,0,0,1,HWH,4
53,10,True,True,0,0,0,1,HWH,5
21,10,True,True,0,0,0,1,HWH,7
19,10,True,False,0,1,0,0,HWH,7
57,8,True,False,0,0,0,1,HWH,7
52,8,False,False,1,0,0,0,H,5
39,4,False,False,0,0,0,1,HWH,2
49,6,True,False,0,0,1,0,HWH,4
64,7,True,False,0,0,0,1,HOH,2
73,10,True,True,0,0,0,1,HOH,1
67,5,False,True,0,1,0,0,HOH,5
40,9,True,False,0,0,0,1,H,0
41,9,False,False,0,0,0,1,H,7
63,8,True,False,0,0,0,1,HOWOH,1
64,8,False,True,0,0,0,1,HWH,2
58,8,False,True,0,0,0,1,HOH,1
43,8,True,False,0,0,0,1,HWOWH,1
38,10,True,True,0,0,0,1,H,6
39,10,False,True,0,0,0,1,HOH,1
70,3,False,True,1,0,0,0,HOH,6
62,10,True,True,1,0,0,0,HOH,1
63,11,True,True,0,0,0,1,HOH,7
62,11,False,True,0,0,0,1,HWH,1
40,10,False,True,0,0,0,1,HWH,1
44,10,True,True,0,0,0,1,HWH,4
59,8,True,True,1,0,0,0,HOH,2
22,8,False,False,1,0,0,0,H,4
52,2,False,False,0,1,0,0,H,1
51,5,True,False,0,0,0,1,HWH,2
42,5,False,False,0,0,1,0,HOH,7
35,10,True,True,0,0,0,1,HOH,7
34,10,False,True,0,0,0,1,HOH,6
45,1,False,False,0,0,1,0,H,1
19,1,True,False,1,0,0,0,HWH,0
27,6,True,True,0,0,0,1,H,1
25,6,False,True,1,0,0,0,HOH,2
70,7,False,True,0,0,0,1,HOH,0
45,10,True,True,0,0,0,1,HOH,2
37,10,False,True,0,0,0,1,HOH,5
51,5,True,False,0,0,1,0,HOH,1
69,4,True,True,0,0,0,1,H,5
68,4,False,True,0,0,0,1,HWH,3
37,5,False,True,0,0,0,1,HWH,5
42,5,True,False,0,0,0,1,HWH,4
54,7,False,True,0,0,0,1,HOH,6
55,7,True,False,0,0,1,0,HWH,6
32,10,False,True,0,0,0,1,H,7
31,10,True,False,0,0,0,1,HWH,4
57,9,True,True,0,1,0,0,HWH,0
51,9,False,False,0,1,0,0,HWH,0
30,8,False,True,0,1,0,0,HWH,3
30,8,True,True,0,0,0,1,HWH,3
53,11,True,True,0,0,0,1,HOH,1
39,11,True,True,0,0,0,1,HOH,4
42,11,False,True,0,0,0,1,HOH,3
46,8,False,True,0,0,0,1,HWH,0
47,8,True,False,0,0,0,1,HWH,6
52,10,True,False,0,0,0,1,HOH,6
49,10,False,True,0,0,0,1,HOH,2
73,10,False,False,0,0,1,0,HOH,5
61,7,False,True,0,1,0,0,HWH,6
46,9,False,True,0,0,0,1,HWH,2
53,8,False,True,0,0,0,1,HWH,6
65,7,True,False,1,0,0,0,HWH,5
63,7,False,False,0,1,0,0,HWH,0
27,7,True,True,1,0,0,0,HWH,7
50,7,True,True,0,0,0,1,HWH,1
58,6,False,True,0,0,0,1,HWOWH,2
62,6,False,False,0,0,0,1,HOH,4
73,7,True,True,1,0,0,0,HOH,5
51,8,False,False,0,1,0,0,HOH,1
21,8,False,False,1,0,0,0,HWH,5
36,7,False,True,1,0,0,0,HOH,6
34,7,True,False,1,0,0,0,HOH,6
61,6,True,False,1,0,0,0,HWOH,5
39,8,True,False,0,0,0,1,HWH,4
63,6,False,True,0,0,0,1,HOWH,3
40,8,False,False,0,0,0,1,H,4
38,8,True,True,0,0,1,0,H,7
47,11,True,True,0,0,0,1,HWH,4
35,11,True,True,0,0,0,1,HWH,4
39,11,False,True,0,0,0,1,HWH,3
70,11,True,True,1,0,0,0,HOH,5
65,8,False,True,0,0,0,1,HOWOH,5
50,7,False,True,0,0,0,1,HWH,1
18,7,False,False,1,0,0,0,HOH,1
27,8,True,True,0,0,0,1,HOH,4
61,7,True,True,0,0,0,1,HWH,6
42,7,False,True,0,0,0,1,HOWOH,1
72,7,True,True,0,0,0,1,HOH,0
35,9,False,True,0,0,0,1,HWH,7
45,6,False,True,0,1,0,0,H,4
52,7,True,False,1,0,0,0,HOH,6
58,7,False,False,1,0,0,0,HOH,6
54,11,False,True,0,0,0,1,HWH,5
56,11,False,True,0,0,0,1,HWH,0
59,10,False,True,0,0,0,1,HOH,2
63,7,True,False,0,0,0,1,HWOH,4
66,4,False,False,0,1,0,0,HWOH,1
60,6,False,True,0,1,0,0,HWOWH,4
75,5,False,False,0,1,0,0,H,2
52,9,False,False,0,1,0,0,HWH,4
49,9,True,False,0,0,0,1,HOH,1
27,9,True,False,1,0,0,0,HWH,7
41,6,True,True,0,0,0,1,H,2
58,5,True,False,1,0,0,0,H,1
48,9,True,True,0,0,0,1,HWH,4
45,9,False,False,0,1,0,0,HWH,6
57,7,True,True,1,0,0,0,HOH,6
36,7,True,True,1,0,0,0,HOH,5
50,5,True,True,0,0,1,0,HWH,0
16,5,False,False,1,0,0,0,HOH,0
55,10,False,True,0,0,0,1,HWH,4
52,10,True,True,0,0,0,1,HWH,2
52,10,False,True,0,0,0,1,HWH,7
23,10,False,True,0,0,0,1,HWH,3
