HOUSEID,PERSONID,WTTRDFIN,TOUR,TOURTYPE,STOPS,TOUR_FLG,BEGNTIME,DIST_M,TIME_M,MODE_D,MODE_T,TOT_CMIN,TOT_MILS,TOT_DWEL,TOT_DWEL2,VMT,PMT_POV,PMT_WALK,PMT_TRAN,PMT_OTHR,ENDTTIME,uniquePersonId
40037495,1,282820.03950407304,2,WH,0,0,1430,30.455,45,6,6,45,30.455,0,0,30.455,30.455,0.0,0.0,0.0,1515,40037495_1
40037495,2,242163.025905745,1,HW,0,0,645,1.218,10,4,4,10,1.218,0,275,1.218,1.218,0.0,0.0,0.0,655,40037495_2
40037495,2,242163.025905745,2,WH,0,0,1130,1.218,10,4,4,10,1.218,0,30,1.218,1.218,0.0,0.0,0.0,1140,40037495_2
40037495,2,242163.025905745,3,HW,0,0,1210,1.218,8,4,4,8,1.218,0,132,1.218,1.218,0.0,0.0,0.0,1218,40037495_2
40037495,2,242163.025905745,4,WH,0,0,1430,1.218,8,4,4,8,1.218,0,7,1.218,1.218,0.0,0.0,0.0,1438,40037495_2
40037495,2,242163.025905745,5,HH,1,0,1445,22.233,40,4,4,70,40.239000000000004,20,20,40.239000000000004,40.239000000000004,0.0,0.0,0.0,1615,40037495_2
40041355,1,1587656.19813506,1,HW,0,0,920,9.896,25,4,4,25,9.896,0,495,9.896,9.896,0.0,0.0,0.0,945,40041355_1
40041355,1,1587656.19813506,2,WH,0,0,1800,13.949000000000002,25,4,4,25,13.949000000000002,0,0,13.949000000000002,13.949000000000002,0.0,0.0,0.0,1825,40041355_1
40041355,2,1586738.04407091,1,HH,0,0,730,14.297,30,3,3,30,14.297,0,480,14.297,14.297,0.0,0.0,0.0,800,40041355_2
40041355,2,1586738.04407091,2,HH,1,0,1600,14.604000000000001,29,3,3,34,15.707,1,1,15.707,15.707,0.0,0.0,0.0,1635,40041355_2
40067921,1,2371372.23657515,1,HW,0,0,735,0.7859999999999999,16,1,1,16,0.7859999999999999,0,158,0.0,0.0,0.7859999999999999,0.0,0.0,751,40067921_1
40067921,1,2371372.23657515,2,WW,0,0,1029,3.7689999999999997,18,17,17,18,3.7689999999999997,0,354,0.0,0.0,0.0,0.0,3.7689999999999997,1047,40067921_1
40067921,1,2371372.23657515,3,WH,0,0,1641,3.0039999999999996,18,17,17,18,3.0039999999999996,0,0,0.0,0.0,0.0,0.0,3.0039999999999996,1659,40067921_1
40067921,2,2370000.85336312,1,HW,1,1,715,0.955,20,1,1,30,1.105,570,570,0.0,0.0,1.105,0.0,0.0,755,40067921_2
40067921,2,2370000.85336312,2,WH,1,1,1715,0.955,25,1,1,35,1.104,15,15,0.0,0.0,1.104,0.0,0.0,1805,40067921_2
40071465,1,1337534.88190462,1,HO,3,1,830,7.031000000000001,37,6,6,40,9.901,105,105,9.901,9.901,0.0,0.0,0.0,927,40071465_1
40071465,1,1337534.88190462,2,OH,0,0,1055,7.528,14,6,6,14,7.528,0,132,7.528,7.528,0.0,0.0,0.0,1109,40071465_1
40071465,1,1337534.88190462,3,HW,0,0,1321,52.287,64,6,6,64,52.287,0,515,52.287,52.287,0.0,0.0,0.0,1425,40071465_1
40071465,1,1337534.88190462,4,WH,0,0,2300,51.486999999999995,60,6,6,60,51.486999999999995,0,0,51.486999999999995,51.486999999999995,0.0,0.0,0.0,0,40071465_1
40071465,2,1145256.52009833,1,HW,0,0,530,11.715,30,3,3,30,11.715,0,510,11.715,11.715,0.0,0.0,0.0,600,40071465_2
40071465,2,1145256.52009833,2,WH,0,0,1430,11.151,30,3,3,30,11.151,0,0,11.151,11.151,0.0,0.0,0.0,1500,40071465_2
40071808,2,6251270.82859713,1,HW,0,0,715,4.9830000000000005,30,12,12,30,4.9830000000000005,0,345,0.0,0.0,0.0,0.0,4.9830000000000005,745,40071808_2
40071808,2,6251270.82859713,2,WH,0,0,1330,4.252,40,12,12,40,4.252,0,0,0.0,0.0,0.0,0.0,4.252,1410,40071808_2
40071808,3,6251270.82859713,1,HW,0,0,715,4.092,30,12,12,30,4.092,0,345,0.0,0.0,0.0,0.0,4.092,745,40071808_3
40071808,3,6251270.82859713,2,WH,0,0,1330,4.186,40,12,12,40,4.186,0,20,0.0,0.0,0.0,0.0,4.186,1410,40071808_3
40071808,3,6251270.82859713,3,HO,0,0,1430,2.8139999999999996,20,3,3,20,2.8139999999999996,0,220,0.0,2.8139999999999996,0.0,0.0,0.0,1450,40071808_3
40071808,3,6251270.82859713,4,OH,1,1,1830,5.329,25,3,3,30,5.854,15,15,0.0,5.854,0.0,0.0,0.0,1915,40071808_3
40072044,1,2597308.5491111,1,HW,0,0,700,24.395,60,3,3,60,24.395,0,240,24.395,24.395,0.0,0.0,0.0,800,40072044_1
40072044,1,2597308.5491111,2,WO,0,0,1200,4.51,30,3,3,30,4.51,0,60,4.51,4.51,0.0,0.0,0.0,1230,40072044_1
40072044,1,2597308.5491111,3,OH,0,0,1330,22.406999999999996,60,3,3,60,22.406999999999996,0,0,22.406999999999996,22.406999999999996,0.0,0.0,0.0,1430,40072044_1
40075734,1,1013443.68910996,1,HW,0,0,700,43.253,60,6,6,60,43.253,0,520,43.253,43.253,0.0,0.0,0.0,800,40075734_1
40075734,1,1013443.68910996,2,WH,0,0,1640,43.597,60,6,6,60,43.597,0,0,43.597,43.597,0.0,0.0,0.0,1740,40075734_1
40075734,2,930688.5336057959,1,HW,0,0,720,23.787,40,5,5,40,23.787,0,390,0.0,23.787,0.0,0.0,0.0,800,40075734_2
40075734,2,930688.5336057959,2,WO,0,0,1430,17.721,60,3,3,60,17.721,0,60,17.721,17.721,0.0,0.0,0.0,1530,40075734_2
40075734,2,930688.5336057959,3,OH,0,0,1630,8.658999999999999,30,3,3,30,8.658999999999999,0,0,8.658999999999999,8.658999999999999,0.0,0.0,0.0,1700,40075734_2
40075734,3,931227.0695429491,1,HW,0,0,400,38.782,50,3,3,50,38.782,0,550,38.782,38.782,0.0,0.0,0.0,450,40075734_3
40075734,3,931227.0695429491,2,WH,0,0,1400,38.58,50,3,3,50,38.58,0,0,38.58,38.58,0.0,0.0,0.0,1450,40075734_3
40076601,1,577753.571720224,1,HO,0,0,1255,0.055999999999999994,8,1,1,8,0.055999999999999994,0,195,0.0,0.0,0.055999999999999994,0.0,0.0,1303,40076601_1
40076601,1,577753.571720224,2,OH,0,0,1618,0.055999999999999994,5,1,1,5,0.055999999999999994,0,0,0.0,0.0,0.055999999999999994,0.0,0.0,1623,40076601_1
40078681,1,4411671.41562429,1,HW,0,0,752,4.946000000000001,36,16,16,36,4.946000000000001,0,246,0.0,0.0,0.0,4.946000000000001,0.0,828,40078681_1
40078681,1,4411671.41562429,2,WW,1,0,1234,0.445,5,1,1,10,0.89,6,252,0.0,0.0,0.89,0.0,0.0,1250,40078681_1
40078681,1,4411671.41562429,3,WO,2,1,1656,4.787,41,16,16,76,6.377000000000001,4,7,0.0,0.0,0.185,6.192,0.0,1819,40078681_1
40078681,2,4409120.11135283,1,HH,1,0,848,1.68,12,3,3,22,2.908,108,108,2.908,2.908,0.0,0.0,0.0,920,40078681_2
40078681,2,4409120.11135283,2,HH,2,1,1058,0.441,32,1,1,59,0.963,51,51,0.0,0.0,0.963,0.0,0.0,1205,40078681_2
40078681,2,4409120.11135283,3,HW,0,0,1248,2.423,17,2,2,17,2.423,0,250,0.0,0.0,0.0,0.0,2.423,1305,40078681_2
40078681,2,4409120.11135283,4,WH,0,0,1715,2.4219999999999997,20,2,2,20,2.4219999999999997,0,0,0.0,0.0,0.0,0.0,2.4219999999999997,1735,40078681_2
40080400,1,276090.001440903,1,HH,0,0,800,0.75,30,1,1,30,0.75,0,115,0.0,0.0,0.75,0.0,0.0,830,40080400_1
40080400,1,276090.001440903,2,HH,3,1,1025,2.0340000000000003,10,4,4,24,4.423,191,191,4.423,4.423,0.0,0.0,0.0,1120,40080400_1
40080400,1,276090.001440903,3,HH,0,0,1400,0.75,1,1,1,1,0.75,0,0,0.0,0.0,0.75,0.0,0.0,1401,40080400_1
40085437,1,389750.36820151,1,HW,0,0,710,4.448,15,3,3,15,4.448,0,410,4.448,4.448,0.0,0.0,0.0,725,40085437_1
40085437,1,389750.36820151,2,WO,0,0,1415,19.583,35,3,3,35,19.583,0,140,19.583,19.583,0.0,0.0,0.0,1450,40085437_1
40085437,1,389750.36820151,3,OH,0,0,1710,12.758,20,3,3,20,12.758,0,0,12.758,12.758,0.0,0.0,0.0,1730,40085437_1
40085437,2,338508.109597818,1,HW,0,0,800,7.197,30,3,3,30,7.197,0,480,7.197,7.197,0.0,0.0,0.0,830,40085437_2
40085437,2,338508.109597818,2,WH,1,1,1630,13.981,45,3,3,80,22.725,10,10,22.725,22.725,0.0,0.0,0.0,1800,40085437_2
40086531,1,1038638.62836183,1,HW,1,1,820,8.55,42,16,16,49,10.061,228,228,1.511,1.511,0.0,8.55,0.0,912,40086531_1
40086531,1,1038638.62836183,2,WO,0,0,1257,11.427,51,16,16,51,11.427,0,149,0.0,0.0,0.0,11.427,0.0,1348,40086531_1
40086531,1,1038638.62836183,3,OO,1,1,1617,16.162,69,16,16,76,17.537,1,133,1.375,1.375,0.0,16.162,0.0,1734,40086531_1
40086531,1,1038638.62836183,4,OH,0,0,1946,2.9560000000000004,17,3,3,17,2.9560000000000004,0,0,2.9560000000000004,2.9560000000000004,0.0,0.0,0.0,2003,40086531_1
40087972,2,791167.224132843,1,HW,0,0,745,4.819,13,4,4,13,4.819,0,365,4.819,4.819,0.0,0.0,0.0,758,40087972_2
40087972,2,791167.224132843,2,WH,0,0,1403,4.819,37,4,4,37,4.819,0,0,4.819,4.819,0.0,0.0,0.0,1440,40087972_2
40093933,1,1123374.6629148,1,HW,1,1,850,0.721,10,1,1,11,0.787,479,479,0.0,0.0,0.787,0.0,0.0,906,40093933_1
40093933,1,1123374.6629148,2,WO,0,0,1700,12.537,120,15,15,120,12.537,0,250,0.0,0.0,0.0,12.537,0.0,1900,40093933_1
40093933,1,1123374.6629148,3,OH,0,0,2310,12.823,70,15,15,70,12.823,0,0,0.0,0.0,0.0,12.823,0.0,20,40093933_1
40094228,1,4598763.12758511,1,HW,1,1,800,29.846,74,3,3,75,29.908,165,165,29.908,29.908,0.0,0.0,0.0,920,40094228_1
40094228,1,4598763.12758511,2,WO,0,0,1200,1.7409999999999999,5,3,3,5,1.7409999999999999,0,55,0.0,1.7409999999999999,0.0,0.0,0.0,1205,40094228_1
40094228,1,4598763.12758511,3,OW,0,0,1300,1.749,5,3,3,5,1.749,0,325,0.0,1.749,0.0,0.0,0.0,1305,40094228_1
40094228,1,4598763.12758511,4,WH,0,0,1830,29.121,45,3,3,45,29.121,0,0,29.121,29.121,0.0,0.0,0.0,1915,40094228_1
40094228,2,4596103.62670541,1,HW,0,0,730,11.999,26,3,3,26,11.999,0,499,11.999,11.999,0.0,0.0,0.0,756,40094228_2
40094228,2,4596103.62670541,2,WO,1,1,1615,8.78,35,3,3,52,16.259,3,88,16.259,16.259,0.0,0.0,0.0,1710,40094228_2
40094228,2,4596103.62670541,3,OO,0,0,1835,3.159,15,3,3,15,3.159,0,65,3.159,3.159,0.0,0.0,0.0,1850,40094228_2
40094228,2,4596103.62670541,4,OH,0,0,1955,2.949,13,3,3,13,2.949,0,0,2.949,2.949,0.0,0.0,0.0,2008,40094228_2
40094334,1,1647004.99372619,1,HW,1,1,800,3.425,53,16,16,58,3.5039999999999996,452,452,0.0,0.0,0.079,3.425,0.0,908,40094334_1
40094334,1,1647004.99372619,2,WH,1,1,1630,2.9930000000000003,32,16,16,37,3.093,13,13,0.0,0.0,0.1,2.9930000000000003,0.0,1720,40094334_1
40098842,1,863735.191824247,1,HO,0,0,1015,4.343,15,3,3,15,4.343,0,105,4.343,4.343,0.0,0.0,0.0,1030,40098842_1
40098842,1,863735.191824247,2,OW,0,0,1215,4.744,15,3,3,15,4.744,0,0,4.744,4.744,0.0,0.0,0.0,1230,40098842_1
40101385,1,513981.468221087,1,HH,0,0,820,4.0,80,1,1,80,4.0,0,110,0.0,0.0,4.0,0.0,0.0,940,40101385_1
40101385,1,513981.468221087,2,HH,0,0,1130,30.0,112,2,2,112,30.0,0,218,0.0,0.0,0.0,0.0,30.0,1322,40101385_1
40101385,1,513981.468221087,3,HH,0,0,1700,1.5,34,1,1,34,1.5,0,0,0.0,0.0,1.5,0.0,0.0,1734,40101385_1
40101385,2,600274.375507797,1,HW,0,0,835,7.041,125,2,2,125,7.041,0,445,0.0,0.0,0.0,0.0,7.041,1040,40101385_2
40101385,2,600274.375507797,2,WH,0,0,1805,7.028,40,2,2,40,7.028,0,0,0.0,0.0,0.0,0.0,7.028,1845,40101385_2
40102603,1,274168.533802273,1,HO,0,0,1400,27.818,60,3,3,60,27.818,0,0,27.818,27.818,0.0,0.0,0.0,1500,40102603_1
40103690,2,1302348.21454363,1,HW,0,0,745,5.336,13,4,4,13,5.336,0,202,5.336,5.336,0.0,0.0,0.0,758,40103690_2
40103690,2,1302348.21454363,2,WH,0,0,1120,5.369,10,4,4,10,5.369,0,45,5.369,5.369,0.0,0.0,0.0,1130,40103690_2
40103690,2,1302348.21454363,3,HW,0,0,1215,5.336,11,4,4,11,5.336,0,229,5.336,5.336,0.0,0.0,0.0,1226,40103690_2
40103690,2,1302348.21454363,4,WO,1,1,1615,5.369,10,4,4,15,7.336,10,45,7.336,7.336,0.0,0.0,0.0,1640,40103690_2
40103690,2,1302348.21454363,5,OH,0,0,1715,2.57,12,4,4,12,2.57,0,0,2.57,2.57,0.0,0.0,0.0,1727,40103690_2
40106806,1,3394311.19658778,1,HO,0,0,550,5.317,10,3,3,10,5.317,0,45,5.317,5.317,0.0,0.0,0.0,600,40106806_1
40106806,1,3394311.19658778,2,OH,0,0,645,5.188,15,3,3,15,5.188,0,90,5.188,5.188,0.0,0.0,0.0,700,40106806_1
40106806,1,3394311.19658778,3,HW,0,0,830,4.331,10,3,3,10,4.331,0,125,4.331,4.331,0.0,0.0,0.0,840,40106806_1
40106806,1,3394311.19658778,4,WO,1,1,1045,10.015,40,3,3,55,15.328,30,110,15.328,15.328,0.0,0.0,0.0,1210,40106806_1
40106806,1,3394311.19658778,5,OH,1,1,1330,7.965,30,3,3,45,14.712,30,115,14.712,14.712,0.0,0.0,0.0,1445,40106806_1
40106806,1,3394311.19658778,6,HW,0,0,1610,4.331,15,3,3,15,4.331,0,110,4.331,4.331,0.0,0.0,0.0,1625,40106806_1
40106806,1,3394311.19658778,7,WO,0,0,1815,4.827,15,3,3,15,4.827,0,65,4.827,4.827,0.0,0.0,0.0,1830,40106806_1
40106806,1,3394311.19658778,8,OH,0,0,1935,2.112,5,3,3,5,2.112,0,0,2.112,2.112,0.0,0.0,0.0,1940,40106806_1
40110096,2,1394332.96969133,1,OH,0,0,1900,99.084,120,3,3,120,99.084,0,0,99.084,99.084,0.0,0.0,0.0,2100,40110096_2
40110096,3,1394332.96969133,1,HW,0,0,740,15.890999999999998,19,3,3,19,15.890999999999998,0,241,15.890999999999998,15.890999999999998,0.0,0.0,0.0,759,40110096_3
40110096,3,1394332.96969133,2,WW,1,0,1200,3.987,17,3,3,32,7.9639999999999995,28,225,7.9639999999999995,7.9639999999999995,0.0,0.0,0.0,1300,40110096_3
40110096,3,1394332.96969133,3,WH,0,0,1617,17.037,28,3,3,28,17.037,0,0,17.037,17.037,0.0,0.0,0.0,1645,40110096_3
40118614,1,1522035.36726733,1,HH,0,0,830,-9.0,45,1,1,45,-9.0,0,525,0.0,0.0,0.0,0.0,0.0,915,40118614_1
40118614,1,1522035.36726733,2,HO,0,0,1800,7.97,45,3,3,45,7.97,0,135,0.0,7.97,0.0,0.0,0.0,1845,40118614_1
40118614,1,1522035.36726733,3,OH,0,0,2100,7.651,25,3,3,25,7.651,0,0,0.0,7.651,0.0,0.0,0.0,2125,40118614_1
40118614,2,1521155.1622457,1,HO,0,0,1000,3.457,15,3,3,15,3.457,0,105,3.457,3.457,0.0,0.0,0.0,1015,40118614_2
40118614,2,1521155.1622457,2,OH,1,1,1200,2.305,15,3,3,25,4.194,20,350,4.194,4.194,0.0,0.0,0.0,1245,40118614_2
40118614,2,1521155.1622457,3,HO,0,0,1815,7.97,30,4,4,30,7.97,0,135,7.97,7.97,0.0,0.0,0.0,1845,40118614_2
40118614,2,1521155.1622457,4,OH,0,0,2100,7.651,25,4,4,25,7.651,0,0,7.651,7.651,0.0,0.0,0.0,2125,40118614_2
40121962,1,1283998.33124883,1,HW,1,1,720,21.965,50,3,3,56,22.855999999999998,299,299,22.855999999999998,22.855999999999998,0.0,0.0,0.0,826,40121962_1
40121962,1,1283998.33124883,2,WW,1,0,1315,1.247,9,2,2,13,2.494,4,52,0.0,0.0,0.0,0.0,2.494,1332,40121962_1
40121962,1,1283998.33124883,3,WW,1,0,1420,0.336,10,1,1,20,0.672,10,145,0.0,0.0,0.672,0.0,0.0,1450,40121962_1
40121962,1,1283998.33124883,4,WH,0,0,1705,21.79,50,3,3,50,21.79,0,0,21.79,21.79,0.0,0.0,0.0,1755,40121962_1
40121962,2,1283255.78491697,1,HW,0,0,830,5.93,15,4,4,15,5.93,0,75,5.93,5.93,0.0,0.0,0.0,845,40121962_2
40121962,2,1283255.78491697,2,WO,0,0,1000,5.693,21,4,4,21,5.693,0,69,5.693,5.693,0.0,0.0,0.0,1021,40121962_2
40121962,2,1283255.78491697,3,OO,0,0,1130,1.5830000000000002,8,4,4,8,1.5830000000000002,0,97,1.5830000000000002,1.5830000000000002,0.0,0.0,0.0,1138,40121962_2
40121962,2,1283255.78491697,4,OO,1,1,1315,0.594,51,1,1,71,1.188,12,12,0.0,0.0,1.188,0.0,0.0,1438,40121962_2
40127472,1,2406958.70575225,1,HW,0,0,654,31.660999999999998,49,4,4,49,31.660999999999998,0,605,31.660999999999998,31.660999999999998,0.0,0.0,0.0,743,40127472_1
40127472,1,2406958.70575225,2,WH,0,0,1748,32.473,58,4,4,58,32.473,0,0,32.473,32.473,0.0,0.0,0.0,1846,40127472_1
40127472,3,2974023.59236607,1,HW,0,0,1500,31.877,56,4,4,56,31.877,0,244,0.0,31.877,0.0,0.0,0.0,1556,40127472_3
40127472,3,2974023.59236607,2,WO,0,0,2000,22.651,56,4,4,56,22.651,0,35,0.0,22.651,0.0,0.0,0.0,2056,40127472_3
40127472,3,2974023.59236607,3,OH,0,0,2131,10.805,32,4,4,32,10.805,0,0,0.0,10.805,0.0,0.0,0.0,2203,40127472_3
40132406,1,384065.50612613,1,HW,2,1,715,45.753,50,6,6,75,48.63,35,35,48.63,48.63,0.0,0.0,0.0,850,40132406_1
40132406,1,384065.50612613,2,WW,0,0,905,3.719,20,6,6,20,3.719,0,410,3.719,3.719,0.0,0.0,0.0,925,40132406_1
40132406,1,384065.50612613,3,WH,1,1,1615,45.81100000000001,50,6,6,70,49.83,15,15,49.83,49.83,0.0,0.0,0.0,1740,40132406_1
40135001,1,1191659.55587309,1,HO,1,1,745,101.831,111,3,3,136,111.20200000000001,489,489,111.20200000000001,111.20200000000001,0.0,0.0,0.0,1014,40135001_1
40135001,1,1191659.55587309,2,OH,1,1,1810,102.34899999999999,115,3,3,138,113.307,20,20,113.307,113.307,0.0,0.0,0.0,2048,40135001_1
40139417,1,554127.15805334,1,HW,0,0,1200,15.989,30,3,3,30,15.989,0,330,15.989,15.989,0.0,0.0,0.0,1230,40139417_1
40139417,1,554127.15805334,2,WH,0,0,1800,21.566,30,3,3,30,21.566,0,0,21.566,21.566,0.0,0.0,0.0,1830,40139417_1
40139417,2,554447.7995758121,1,HW,0,0,600,33.496,60,3,3,60,33.496,0,300,33.496,33.496,0.0,0.0,0.0,700,40139417_2
40139417,2,554447.7995758121,2,WH,1,1,1200,21.644000000000002,30,3,3,59,43.21,1,1,43.21,43.21,0.0,0.0,0.0,1300,40139417_2
40140250,1,665621.1712361589,1,HW,0,0,730,31.054000000000002,60,3,3,60,31.054000000000002,0,425,31.054000000000002,31.054000000000002,0.0,0.0,0.0,830,40140250_1
40140250,1,665621.1712361589,2,WH,0,0,1535,31.191999999999997,45,3,3,45,31.191999999999997,0,0,31.191999999999997,31.191999999999997,0.0,0.0,0.0,1620,40140250_1
40140250,2,666006.327932838,1,HW,0,0,750,5.25,13,6,6,13,5.25,0,540,5.25,5.25,0.0,0.0,0.0,803,40140250_2
40140250,2,666006.327932838,2,WH,0,0,1703,5.2589999999999995,15,6,6,15,5.2589999999999995,0,46,5.2589999999999995,5.2589999999999995,0.0,0.0,0.0,1718,40140250_2
40140250,2,666006.327932838,3,HO,0,0,1804,1.446,4,6,6,4,1.446,0,98,1.446,1.446,0.0,0.0,0.0,1808,40140250_2
40140250,2,666006.327932838,4,OH,2,1,1946,1.561,3,6,6,5,3.443,2,12,3.443,3.443,0.0,0.0,0.0,2003,40140250_2
40144020,1,1594590.42629203,1,HH,1,0,1400,16.695999999999998,30,4,4,60,32.404,105,105,32.404,32.404,0.0,0.0,0.0,1530,40144020_1
40144020,1,1594590.42629203,2,HO,1,1,1645,2.8569999999999998,15,4,4,25,5.646,15,50,5.646,5.646,0.0,0.0,0.0,1725,40144020_1
40144020,1,1594590.42629203,3,OH,0,0,1800,5.4270000000000005,20,4,4,20,5.4270000000000005,0,0,5.4270000000000005,5.4270000000000005,0.0,0.0,0.0,1820,40144020_1
40145679,1,3594566.24290483,1,HO,0,0,830,2.2969999999999997,15,5,5,15,2.2969999999999997,0,75,2.2969999999999997,2.2969999999999997,0.0,0.0,0.0,845,40145679_1
40145679,1,3594566.24290483,2,OH,2,1,1000,3.52,15,5,5,25,4.769,15,15,4.769,4.769,0.0,0.0,0.0,1040,40145679_1
40153540,1,626632.014355603,1,HO,1,1,1030,8.171,30,3,3,50,13.552999999999999,145,145,13.552999999999999,13.552999999999999,0.0,0.0,0.0,1145,40153540_1
40153540,1,626632.014355603,2,OH,2,1,1345,3.41,10,3,3,20,5.7,145,145,5.7,5.7,0.0,0.0,0.0,1435,40153540_1
40153540,1,626632.014355603,3,HO,0,0,1630,13.019,30,3,3,30,13.019,0,90,13.019,13.019,0.0,0.0,0.0,1700,40153540_1
40153540,1,626632.014355603,4,OO,0,0,1830,4.102,15,3,3,15,4.102,0,165,4.102,4.102,0.0,0.0,0.0,1845,40153540_1
40153540,1,626632.014355603,5,OH,0,0,2130,17.108,30,3,3,30,17.108,0,0,17.108,17.108,0.0,0.0,0.0,2200,40153540_1
40153540,2,628135.373346677,1,HO,0,0,815,15.489,30,3,3,30,15.489,0,145,15.489,15.489,0.0,0.0,0.0,845,40153540_2
40153540,2,628135.373346677,2,OH,0,0,1110,14.542,30,3,3,30,14.542,0,35,14.542,14.542,0.0,0.0,0.0,1140,40153540_2
40153540,2,628135.373346677,3,HO,0,0,1215,6.605,35,3,3,35,6.605,0,145,6.605,6.605,0.0,0.0,0.0,1250,40153540_2
40153540,2,628135.373346677,4,OW,0,0,1515,21.377,30,3,3,30,21.377,0,375,21.377,21.377,0.0,0.0,0.0,1545,40153540_2
40153540,2,628135.373346677,5,WH,0,0,2200,23.598000000000003,45,3,3,45,23.598000000000003,0,0,23.598000000000003,23.598000000000003,0.0,0.0,0.0,2245,40153540_2
40154258,1,417321.144212574,1,HO,0,0,615,8.12,15,4,4,15,8.12,0,90,8.12,8.12,0.0,0.0,0.0,630,40154258_1
40154258,1,417321.144212574,2,OH,0,0,800,6.917000000000001,20,4,4,20,6.917000000000001,0,280,6.917000000000001,6.917000000000001,0.0,0.0,0.0,820,40154258_1
40154258,1,417321.144212574,3,HO,0,0,1300,25.660999999999998,60,4,4,60,25.660999999999998,0,240,25.660999999999998,25.660999999999998,0.0,0.0,0.0,1400,40154258_1
40154258,1,417321.144212574,4,OH,0,0,1800,23.99,60,4,4,60,23.99,0,0,23.99,23.99,0.0,0.0,0.0,1900,40154258_1
40154621,1,2357414.26790038,1,HO,0,0,1200,3.821,15,3,3,15,3.821,0,75,3.821,3.821,0.0,0.0,0.0,1215,40154621_1
40154621,1,2357414.26790038,2,OH,0,0,1330,3.995,15,3,3,15,3.995,0,165,3.995,3.995,0.0,0.0,0.0,1345,40154621_1
40154621,1,2357414.26790038,3,HO,0,0,1630,13.949000000000002,20,3,3,20,13.949000000000002,0,160,13.949000000000002,13.949000000000002,0.0,0.0,0.0,1650,40154621_1
40154621,1,2357414.26790038,4,OH,0,0,1930,14.117,20,3,3,20,14.117,0,0,14.117,14.117,0.0,0.0,0.0,1950,40154621_1
40154621,2,2356050.9566913997,1,HO,0,0,1630,13.948,20,3,3,20,13.948,0,160,0.0,13.948,0.0,0.0,0.0,1650,40154621_2
40154621,2,2356050.9566913997,2,OH,0,0,1930,14.117,20,3,3,20,14.117,0,0,0.0,14.117,0.0,0.0,0.0,1950,40154621_2
40171534,1,1122664.31162756,1,HO,0,0,1030,3.464,20,3,3,20,3.464,0,80,3.464,3.464,0.0,0.0,0.0,1050,40171534_1
40171534,1,1122664.31162756,2,OH,0,0,1210,3.449,20,3,3,20,3.449,0,130,3.449,3.449,0.0,0.0,0.0,1230,40171534_1
40171534,1,1122664.31162756,3,HW,0,0,1440,2.17,10,3,3,10,2.17,0,560,2.17,2.17,0.0,0.0,0.0,1450,40171534_1
40171534,1,1122664.31162756,4,WH,0,0,10,2.168,8,3,3,8,2.168,0,0,2.168,2.168,0.0,0.0,0.0,18,40171534_1
40171534,2,1123313.9329083,1,HW,0,0,915,2.17,12,3,3,12,2.17,0,513,2.17,2.17,0.0,0.0,0.0,927,40171534_2
40171534,2,1123313.9329083,2,WH,0,0,1800,2.168,15,3,3,15,2.168,0,0,2.168,2.168,0.0,0.0,0.0,1815,40171534_2
40180751,1,1425931.08732177,1,HW,0,0,910,31.88,68,3,3,68,31.88,0,477,31.88,31.88,0.0,0.0,0.0,1018,40180751_1
40180751,1,1425931.08732177,2,WH,0,0,1815,31.528000000000002,66,3,3,66,31.528000000000002,0,43,31.528000000000002,31.528000000000002,0.0,0.0,0.0,1921,40180751_1
40180751,1,1425931.08732177,3,HO,0,0,2004,1.7519999999999998,5,3,3,5,1.7519999999999998,0,39,1.7519999999999998,1.7519999999999998,0.0,0.0,0.0,2009,40180751_1
40180751,1,1425931.08732177,4,OH,0,0,2048,1.729,4,3,3,4,1.729,0,0,1.729,1.729,0.0,0.0,0.0,2052,40180751_1
40185283,1,533196.87368885,1,HW,0,0,700,17.942,25,4,4,25,17.942,0,80,17.942,17.942,0.0,0.0,0.0,725,40185283_1
40185283,1,533196.87368885,2,WO,0,0,845,15.325,15,4,4,15,15.325,0,45,15.325,15.325,0.0,0.0,0.0,900,40185283_1
40185283,1,533196.87368885,3,OH,0,0,945,3.088,15,4,4,15,3.088,0,80,3.088,3.088,0.0,0.0,0.0,1000,40185283_1
40185283,1,533196.87368885,4,HO,1,1,1120,34.566,35,4,4,45,38.329,5,105,0.0,38.329,0.0,0.0,0.0,1210,40185283_1
40185283,1,533196.87368885,5,OH,1,1,1350,25.765,20,4,4,40,41.786,5,5,0.0,41.786,0.0,0.0,0.0,1435,40185283_1
40185283,2,622715.876282545,1,HH,2,1,815,3.9619999999999997,20,6,6,37,8.613,143,143,8.613,8.613,0.0,0.0,0.0,910,40185283_2
40185283,2,622715.876282545,2,HO,1,1,1115,34.566,35,4,4,50,38.329,5,105,38.329,38.329,0.0,0.0,0.0,1210,40185283_2
40185283,2,622715.876282545,3,OH,1,1,1350,25.765,20,4,4,40,41.786,5,5,41.786,41.786,0.0,0.0,0.0,1435,40185283_2
40188274,1,478707.83894619206,1,OO,2,1,630,56.597,55,4,4,75,60.869,240,240,60.869,60.869,0.0,0.0,0.0,805,40188274_1
40188274,1,478707.83894619206,2,OO,0,0,1145,56.692,70,4,4,70,56.692,0,55,56.692,56.692,0.0,0.0,0.0,1255,40188274_1
