,aNodes,bNodes,aNodeLat,aNodeLon,bNodeLat,bNodeLon,weight,distance,net_type,activity,minutes
2161,519,4161,42.328008,-83.069443,42.329281,-83.065484,0.9333333333333332,,transit,pt,0.9333333333333332
2162,4161,3368,42.329281,-83.065484,42.327534,-83.064127,0.9333333333333332,,transit,pt,0.9333333333333332
2163,3368,3365,42.327534,-83.064127,42.326073,-83.062937,0.8166666666666667,,transit,pt,0.8166666666666667
2164,3365,2220,42.326073,-83.062937,42.325543,-83.061934,0.5333333333333333,,transit,pt,0.5333333333333333
2198,4149,4151,42.323954,-83.086179,42.32535900000001,-83.08211999999997,1.3833333333333333,,transit,pt,1.3833333333333333
2199,4151,4153,42.32535900000001,-83.08211999999997,42.324685,-83.080263,0.5333333333333333,,transit,pt,0.5333333333333333
2200,4153,4154,42.324685,-83.080263,42.325473,-83.077726,0.6166666666666667,,transit,pt,0.6166666666666667
2201,4154,4156,42.325473,-83.077726,42.327057,-83.072387,1.25,,transit,pt,1.25
2202,4156,519,42.327057,-83.072387,42.328008,-83.069443,0.65,,transit,pt,0.65
2203,519,4161,42.328008,-83.069443,42.329281,-83.065484,0.9333333333333332,,transit,pt,0.9333333333333332
2204,4161,3368,42.329281,-83.065484,42.327534,-83.064127,0.9333333333333332,,transit,pt,0.9333333333333332
2205,3368,3365,42.327534,-83.064127,42.326073,-83.062937,0.8166666666666667,,transit,pt,0.8166666666666667
2206,3365,2220,42.326073,-83.062937,42.325543,-83.061934,0.5333333333333333,,transit,pt,0.5333333333333333
2240,4149,4151,42.323954,-83.086179,42.32535900000001,-83.08211999999997,1.3833333333333333,,transit,pt,1.3833333333333333
2241,4151,4153,42.32535900000001,-83.08211999999997,42.324685,-83.080263,0.5333333333333333,,transit,pt,0.5333333333333333
2242,4153,4154,42.324685,-83.080263,42.325473,-83.077726,0.6166666666666667,,transit,pt,0.6166666666666667
2243,4154,4156,42.325473,-83.077726,42.327057,-83.072387,1.25,,transit,pt,1.25
2244,4156,519,42.327057,-83.072387,42.328008,-83.069443,0.65,,transit,pt,0.65
2245,519,4161,42.328008,-83.069443,42.329281,-83.065484,0.9333333333333332,,transit,pt,0.9333333333333332
2246,4161,3368,42.329281,-83.065484,42.327534,-83.064127,0.9333333333333332,,transit,pt,0.9333333333333332
2247,3368,3365,42.327534,-83.064127,42.326073,-83.062937,0.8166666666666667,,transit,pt,0.8166666666666667
2248,3365,2220,42.326073,-83.062937,42.325543,-83.061934,0.5333333333333333,,transit,pt,0.5333333333333333
2282,4149,4151,42.323954,-83.086179,42.32535900000001,-83.08211999999997,1.3833333333333333,,transit,pt,1.3833333333333333
2283,4151,4153,42.32535900000001,-83.08211999999997,42.324685,-83.080263,0.5333333333333333,,transit,pt,0.5333333333333333
2284,4153,4154,42.324685,-83.080263,42.325473,-83.077726,0.6166666666666667,,transit,pt,0.6166666666666667
2285,4154,4156,42.325473,-83.077726,42.327057,-83.072387,1.25,,transit,pt,1.25
2286,4156,519,42.327057,-83.072387,42.328008,-83.069443,0.65,,transit,pt,0.65
2287,519,4161,42.328008,-83.069443,42.329281,-83.065484,0.9333333333333332,,transit,pt,0.9333333333333332
2288,4161,3368,42.329281,-83.065484,42.327534,-83.064127,0.9333333333333332,,transit,pt,0.9333333333333332
2289,3368,3365,42.327534,-83.064127,42.326073,-83.062937,0.8166666666666667,,transit,pt,0.8166666666666667
2290,3365,2220,42.326073,-83.062937,42.325543,-83.061934,0.5333333333333333,,transit,pt,0.5333333333333333
2309,1278,1275,42.32852000000001,-83.055375,42.32757,-83.05760500000002,0.8166666666666667,,transit,pt,0.8166666666666667
2310,1275,1273,42.32757,-83.05760500000002,42.327031,-83.05890699999998,0.43333333333333335,,transit,pt,0.43333333333333335
2311,1273,1270,42.327031,-83.05890699999998,42.325665,-83.062397,1.0833333333333333,,transit,pt,1.0833333333333333
2312,1270,3366,42.325665,-83.062397,42.327436,-83.06373,0.6166666666666667,,transit,pt,0.6166666666666667
2313,3366,4065,42.327436,-83.06373,42.329423,-83.065843,0.9,,transit,pt,0.9
2314,4065,4159,42.329423,-83.065843,42.327851,-83.070374,0.75,,transit,pt,0.75
2315,4159,4157,42.327851,-83.070374,42.327069,-83.072914,0.4666666666666667,,transit,pt,0.4666666666666667
2316,4157,4155,42.327069,-83.072914,42.325625,-83.077577,0.9833333333333332,,transit,pt,0.9833333333333332
2317,4155,520,42.325625,-83.077577,42.324666,-83.080718,0.5666666666666667,,transit,pt,0.5666666666666667
2318,520,4152,42.324666,-83.080718,42.32564,-83.082483,0.4666666666666667,,transit,pt,0.4666666666666667
2319,4152,4150,42.32564,-83.082483,42.323878,-83.086842,1.1333333333333333,,transit,pt,1.1333333333333333
2354,1278,1275,42.32852000000001,-83.055375,42.32757,-83.05760500000002,0.8166666666666667,,transit,pt,0.8166666666666667
2355,1275,1273,42.32757,-83.05760500000002,42.327031,-83.05890699999998,0.43333333333333335,,transit,pt,0.43333333333333335
2356,1273,1270,42.327031,-83.05890699999998,42.325665,-83.062397,1.0833333333333333,,transit,pt,1.0833333333333333
2357,1270,3366,42.325665,-83.062397,42.327436,-83.06373,0.6166666666666667,,transit,pt,0.6166666666666667
2358,3366,4065,42.327436,-83.06373,42.329423,-83.065843,0.9,,transit,pt,0.9
2359,4065,4159,42.329423,-83.065843,42.327851,-83.070374,0.75,,transit,pt,0.75
2360,4159,4157,42.327851,-83.070374,42.327069,-83.072914,0.4666666666666667,,transit,pt,0.4666666666666667
2361,4157,4155,42.327069,-83.072914,42.325625,-83.077577,0.9833333333333332,,transit,pt,0.9833333333333332
2362,4155,520,42.325625,-83.077577,42.324666,-83.080718,0.5666666666666667,,transit,pt,0.5666666666666667
2363,520,4152,42.324666,-83.080718,42.32564,-83.082483,0.4666666666666667,,transit,pt,0.4666666666666667
2364,4152,4150,42.32564,-83.082483,42.323878,-83.086842,1.1333333333333333,,transit,pt,1.1333333333333333
2399,1278,1275,42.32852000000001,-83.055375,42.32757,-83.05760500000002,0.8166666666666667,,transit,pt,0.8166666666666667
2400,1275,1273,42.32757,-83.05760500000002,42.327031,-83.05890699999998,0.43333333333333335,,transit,pt,0.43333333333333335
2401,1273,1270,42.327031,-83.05890699999998,42.325665,-83.062397,1.0833333333333333,,transit,pt,1.0833333333333333
2402,1270,3366,42.325665,-83.062397,42.327436,-83.06373,0.6166666666666667,,transit,pt,0.6166666666666667
2403,3366,4065,42.327436,-83.06373,42.329423,-83.065843,0.9,,transit,pt,0.9
2404,4065,4159,42.329423,-83.065843,42.327851,-83.070374,0.75,,transit,pt,0.75
2405,4159,4157,42.327851,-83.070374,42.327069,-83.072914,0.4666666666666667,,transit,pt,0.4666666666666667
2406,4157,4155,42.327069,-83.072914,42.325625,-83.077577,0.9833333333333332,,transit,pt,0.9833333333333332
2407,4155,520,42.325625,-83.077577,42.324666,-83.080718,0.5666666666666667,,transit,pt,0.5666666666666667
2408,520,4152,42.324666,-83.080718,42.32564,-83.082483,0.4666666666666667,,transit,pt,0.4666666666666667
2409,4152,4150,42.32564,-83.082483,42.323878,-83.086842,1.1333333333333333,,transit,pt,1.1333333333333333
2444,1278,1275,42.32852000000001,-83.055375,42.32757,-83.05760500000002,0.8166666666666667,,transit,pt,0.8166666666666667
2445,1275,1273,42.32757,-83.05760500000002,42.327031,-83.05890699999998,0.43333333333333335,,transit,pt,0.43333333333333335
2446,1273,1270,42.327031,-83.05890699999998,42.325665,-83.062397,1.0833333333333333,,transit,pt,1.0833333333333333
2447,1270,3366,42.325665,-83.062397,42.327436,-83.06373,0.6166666666666667,,transit,pt,0.6166666666666667
2448,3366,4065,42.327436,-83.06373,42.329423,-83.065843,0.9,,transit,pt,0.9
2449,4065,4159,42.329423,-83.065843,42.327851,-83.070374,0.75,,transit,pt,0.75
2450,4159,4157,42.327851,-83.070374,42.327069,-83.072914,0.4666666666666667,,transit,pt,0.4666666666666667
2451,4157,4155,42.327069,-83.072914,42.325625,-83.077577,0.9833333333333332,,transit,pt,0.9833333333333332
2452,4155,520,42.325625,-83.077577,42.324666,-83.080718,0.5666666666666667,,transit,pt,0.5666666666666667
2453,520,4152,42.324666,-83.080718,42.32564,-83.082483,0.4666666666666667,,transit,pt,0.4666666666666667
2454,4152,4150,42.32564,-83.082483,42.323878,-83.086842,1.1333333333333333,,transit,pt,1.1333333333333333
2489,1278,1275,42.32852000000001,-83.055375,42.32757,-83.05760500000002,0.8166666666666667,,transit,pt,0.8166666666666667
2490,1275,1273,42.32757,-83.05760500000002,42.327031,-83.05890699999998,0.43333333333333335,,transit,pt,0.43333333333333335
2491,1273,1270,42.327031,-83.05890699999998,42.325665,-83.062397,1.0833333333333333,,transit,pt,1.0833333333333333
2492,1270,3366,42.325665,-83.062397,42.327436,-83.06373,0.6166666666666667,,transit,pt,0.6166666666666667
2493,3366,4065,42.327436,-83.06373,42.329423,-83.065843,0.9,,transit,pt,0.9
2494,4065,4159,42.329423,-83.065843,42.327851,-83.070374,0.75,,transit,pt,0.75
2495,4159,4157,42.327851,-83.070374,42.327069,-83.072914,0.4666666666666667,,transit,pt,0.4666666666666667
2496,4157,4155,42.327069,-83.072914,42.325625,-83.077577,0.9833333333333332,,transit,pt,0.9833333333333332
2497,4155,520,42.325625,-83.077577,42.324666,-83.080718,0.5666666666666667,,transit,pt,0.5666666666666667
5235,4582,5218,42.335267,-83.074114,42.3352742,-83.0742042,0.09291556967173402,,osm to transit,walking,0.09291556967173402
5236,861,862,42.331344,-83.08375799999997,42.331224,-83.080814,0.55,,transit,pt,0.55
5237,862,865,42.331224,-83.080814,42.331221,-83.077387,0.5833333333333334,,transit,pt,0.5833333333333334
5238,865,867,42.331221,-83.077387,42.33126,-83.073104,1.15,,transit,pt,1.15
5239,867,868,42.33126,-83.073104,42.331256,-83.071292,0.6833333333333333,,transit,pt,0.6833333333333333
5240,868,870,42.331256,-83.071292,42.331267,-83.069059,0.7333333333333333,,transit,pt,0.7333333333333333
5241,870,3085,42.331267,-83.069059,42.33129,-83.06575699999998,0.8666666666666667,,transit,pt,0.8666666666666667
5242,3085,872,42.33129,-83.06575699999998,42.331298,-83.064121,0.4833333333333333,,transit,pt,0.4833333333333333
5243,872,4048,42.331298,-83.064121,42.331521,-83.060553,1.3666666666666667,,transit,pt,1.3666666666666667
5282,859,861,42.33133400000001,-83.088494,42.331344,-83.08375799999997,1.1,,transit,pt,1.1
5283,861,862,42.331344,-83.08375799999997,42.331224,-83.080814,0.55,,transit,pt,0.55
5284,862,865,42.331224,-83.080814,42.331221,-83.077387,0.5833333333333334,,transit,pt,0.5833333333333334
5285,865,867,42.331221,-83.077387,42.33126,-83.073104,1.15,,transit,pt,1.15
5286,867,868,42.33126,-83.073104,42.331256,-83.071292,0.6833333333333333,,transit,pt,0.6833333333333333
5287,868,870,42.331256,-83.071292,42.331267,-83.069059,0.7333333333333333,,transit,pt,0.7333333333333333
5288,870,3085,42.331267,-83.069059,42.33129,-83.06575699999998,0.8666666666666667,,transit,pt,0.8666666666666667
5289,3085,872,42.33129,-83.06575699999998,42.331298,-83.064121,0.4833333333333333,,transit,pt,0.4833333333333333
5290,872,4048,42.331298,-83.064121,42.331521,-83.060553,1.3666666666666667,,transit,pt,1.3666666666666667
5329,859,861,42.33133400000001,-83.088494,42.331344,-83.08375799999997,1.1,,transit,pt,1.1
5330,861,862,42.331344,-83.08375799999997,42.331224,-83.080814,0.55,,transit,pt,0.55
5331,862,865,42.331224,-83.080814,42.331221,-83.077387,0.5833333333333334,,transit,pt,0.5833333333333334
5332,865,867,42.331221,-83.077387,42.33126,-83.073104,1.15,,transit,pt,1.15
5333,867,868,42.33126,-83.073104,42.331256,-83.071292,0.6833333333333333,,transit,pt,0.6833333333333333
5334,868,870,42.331256,-83.071292,42.331267,-83.069059,0.7333333333333333,,transit,pt,0.7333333333333333
5335,870,3085,42.331267,-83.069059,42.33129,-83.06575699999998,0.8666666666666667,,transit,pt,0.8666666666666667
5336,3085,872,42.33129,-83.06575699999998,42.331298,-83.064121,0.4833333333333333,,transit,pt,0.4833333333333333
5337,872,4048,42.331298,-83.064121,42.331521,-83.060553,1.3666666666666667,,transit,pt,1.3666666666666667
5376,859,861,42.33133400000001,-83.088494,42.331344,-83.08375799999997,1.1,,transit,pt,1.1
5377,861,862,42.331344,-83.08375799999997,42.331224,-83.080814,0.55,,transit,pt,0.55
5378,862,865,42.331224,-83.080814,42.331221,-83.077387,0.5833333333333334,,transit,pt,0.5833333333333334
5379,865,867,42.331221,-83.077387,42.33126,-83.073104,1.15,,transit,pt,1.15
5380,867,868,42.33126,-83.073104,42.331256,-83.071292,0.6833333333333333,,transit,pt,0.6833333333333333
5381,868,870,42.331256,-83.071292,42.331267,-83.069059,0.7333333333333333,,transit,pt,0.7333333333333333
5382,870,3085,42.331267,-83.069059,42.33129,-83.06575699999998,0.8666666666666667,,transit,pt,0.8666666666666667
5383,3085,872,42.33129,-83.06575699999998,42.331298,-83.064121,0.4833333333333333,,transit,pt,0.4833333333333333
5384,872,4048,42.331298,-83.064121,42.331521,-83.060553,1.3666666666666667,,transit,pt,1.3666666666666667
5423,859,861,42.33133400000001,-83.088494,42.331344,-83.08375799999997,1.1,,transit,pt,1.1
5424,861,862,42.331344,-83.08375799999997,42.331224,-83.080814,0.55,,transit,pt,0.55
5425,862,865,42.331224,-83.080814,42.331221,-83.077387,0.5833333333333334,,transit,pt,0.5833333333333334
5426,865,867,42.331221,-83.077387,42.33126,-83.073104,1.15,,transit,pt,1.15
5427,867,868,42.33126,-83.073104,42.331256,-83.071292,0.6833333333333333,,transit,pt,0.6833333333333333
5428,868,870,42.331256,-83.071292,42.331267,-83.069059,0.7333333333333333,,transit,pt,0.7333333333333333
5429,870,3085,42.331267,-83.069059,42.33129,-83.06575699999998,0.8666666666666667,,transit,pt,0.8666666666666667
5430,3085,872,42.33129,-83.06575699999998,42.331298,-83.064121,0.4833333333333333,,transit,pt,0.4833333333333333
5431,872,4048,42.331298,-83.064121,42.331521,-83.060553,1.3666666666666667,,transit,pt,1.3666666666666667
5470,859,861,42.33133400000001,-83.088494,42.331344,-83.08375799999997,1.1,,transit,pt,1.1
5471,861,862,42.331344,-83.08375799999997,42.331224,-83.080814,0.55,,transit,pt,0.55
5472,862,865,42.331224,-83.080814,42.331221,-83.077387,0.5833333333333334,,transit,pt,0.5833333333333334
5473,865,867,42.331221,-83.077387,42.33126,-83.073104,1.15,,transit,pt,1.15
5474,867,868,42.33126,-83.073104,42.331256,-83.071292,0.6833333333333333,,transit,pt,0.6833333333333333
5475,868,870,42.331256,-83.071292,42.331267,-83.069059,0.7333333333333333,,transit,pt,0.7333333333333333
5476,870,3085,42.331267,-83.069059,42.33129,-83.06575699999998,0.8666666666666667,,transit,pt,0.8666666666666667
5477,3085,872,42.33129,-83.06575699999998,42.331298,-83.064121,0.4833333333333333,,transit,pt,0.4833333333333333
5478,872,4048,42.331298,-83.064121,42.331521,-83.060553,1.3666666666666667,,transit,pt,1.3666666666666667
5506,657,874,42.331777,-83.05806199999998,42.331629,-83.062979,0.9333333333333332,,transit,pt,0.9333333333333332
5507,874,873,42.331629,-83.062979,42.331576,-83.06430300000002,0.26666666666666666,,transit,pt,0.26666666666666666
5508,873,3103,42.331576,-83.06430300000002,42.33153400000001,-83.067447,0.5,,transit,pt,0.5
5509,3103,3163,42.33153400000001,-83.067447,42.33154,-83.069916,0.7833333333333333,,transit,pt,0.7833333333333333
5510,3163,869,42.33154,-83.069916,42.331541,-83.072353,0.7333333333333333,,transit,pt,0.7333333333333333
5511,869,866,42.331541,-83.072353,42.331491,-83.077185,0.8333333333333334,,transit,pt,0.8333333333333334
5512,866,864,42.331491,-83.077185,42.331491,-83.079521,0.31666666666666665,,transit,pt,0.31666666666666665
5513,864,863,42.331491,-83.079521,42.331572,-83.082984,0.5333333333333333,,transit,pt,0.5333333333333333
5514,863,860,42.331572,-83.082984,42.33159000000001,-83.089065,1.0166666666666666,,transit,pt,1.0166666666666666
5559,657,874,42.331777,-83.05806199999998,42.331629,-83.062979,0.9333333333333332,,transit,pt,0.9333333333333332
5560,874,873,42.331629,-83.062979,42.331576,-83.06430300000002,0.26666666666666666,,transit,pt,0.26666666666666666
5561,873,3103,42.331576,-83.06430300000002,42.33153400000001,-83.067447,0.5,,transit,pt,0.5
5562,3103,3163,42.33153400000001,-83.067447,42.33154,-83.069916,0.7833333333333333,,transit,pt,0.7833333333333333
5563,3163,869,42.33154,-83.069916,42.331541,-83.072353,0.7333333333333333,,transit,pt,0.7333333333333333
5564,869,866,42.331541,-83.072353,42.331491,-83.077185,0.8333333333333334,,transit,pt,0.8333333333333334
5565,866,864,42.331491,-83.077185,42.331491,-83.079521,0.31666666666666665,,transit,pt,0.31666666666666665
5566,864,863,42.331491,-83.079521,42.331572,-83.082984,0.5333333333333333,,transit,pt,0.5333333333333333
5567,863,860,42.331572,-83.082984,42.33159000000001,-83.089065,1.0166666666666666,,transit,pt,1.0166666666666666
5612,657,874,42.331777,-83.05806199999998,42.331629,-83.062979,0.9333333333333332,,transit,pt,0.9333333333333332
5613,874,873,42.331629,-83.062979,42.331576,-83.06430300000002,0.26666666666666666,,transit,pt,0.26666666666666666
5614,873,3103,42.331576,-83.06430300000002,42.33153400000001,-83.067447,0.5,,transit,pt,0.5
5615,3103,3163,42.33153400000001,-83.067447,42.33154,-83.069916,0.7833333333333333,,transit,pt,0.7833333333333333
5616,3163,869,42.33154,-83.069916,42.331541,-83.072353,0.7333333333333333,,transit,pt,0.7333333333333333
5617,869,866,42.331541,-83.072353,42.331491,-83.077185,0.8333333333333334,,transit,pt,0.8333333333333334
5618,866,864,42.331491,-83.077185,42.331491,-83.079521,0.31666666666666665,,transit,pt,0.31666666666666665
5619,864,863,42.331491,-83.079521,42.331572,-83.082984,0.5333333333333333,,transit,pt,0.5333333333333333
5620,863,860,42.331572,-83.082984,42.33159000000001,-83.089065,1.0166666666666666,,transit,pt,1.0166666666666666
5665,657,874,42.331777,-83.05806199999998,42.331629,-83.062979,0.9333333333333332,,transit,pt,0.9333333333333332
5666,874,873,42.331629,-83.062979,42.331576,-83.06430300000002,0.26666666666666666,,transit,pt,0.26666666666666666
5667,873,3103,42.331576,-83.06430300000002,42.33153400000001,-83.067447,0.5,,transit,pt,0.5
5668,3103,3163,42.33153400000001,-83.067447,42.33154,-83.069916,0.7833333333333333,,transit,pt,0.7833333333333333
5669,3163,869,42.33154,-83.069916,42.331541,-83.072353,0.7333333333333333,,transit,pt,0.7333333333333333
5670,869,866,42.331541,-83.072353,42.331491,-83.077185,0.8333333333333334,,transit,pt,0.8333333333333334
5671,866,864,42.331491,-83.077185,42.331491,-83.079521,0.31666666666666665,,transit,pt,0.31666666666666665
5672,864,863,42.331491,-83.079521,42.331572,-83.082984,0.5333333333333333,,transit,pt,0.5333333333333333
5673,863,860,42.331572,-83.082984,42.33159000000001,-83.089065,1.0166666666666666,,transit,pt,1.0166666666666666
5718,657,874,42.331777,-83.05806199999998,42.331629,-83.062979,0.9333333333333332,,transit,pt,0.9333333333333332
5719,874,873,42.331629,-83.062979,42.331576,-83.06430300000002,0.26666666666666666,,transit,pt,0.26666666666666666
5720,873,3103,42.331576,-83.06430300000002,42.33153400000001,-83.067447,0.5,,transit,pt,0.5
5721,3103,3163,42.33153400000001,-83.067447,42.33154,-83.069916,0.7833333333333333,,transit,pt,0.7833333333333333
5722,3163,869,42.33154,-83.069916,42.331541,-83.072353,0.7333333333333333,,transit,pt,0.7333333333333333
5723,869,866,42.331541,-83.072353,42.331491,-83.077185,0.8333333333333334,,transit,pt,0.8333333333333334
5724,866,864,42.331491,-83.077185,42.331491,-83.079521,0.31666666666666665,,transit,pt,0.31666666666666665
5725,864,863,42.331491,-83.079521,42.331572,-83.082984,0.5333333333333333,,transit,pt,0.5333333333333333
5726,863,860,42.331572,-83.082984,42.33159000000001,-83.089065,1.0166666666666666,,transit,pt,1.0166666666666666
5771,657,874,42.331777,-83.05806199999998,42.331629,-83.062979,0.9333333333333332,,transit,pt,0.9333333333333332
5772,874,873,42.331629,-83.062979,42.331576,-83.06430300000002,0.26666666666666666,,transit,pt,0.26666666666666666
5773,873,3103,42.331576,-83.06430300000002,42.33153400000001,-83.067447,0.5,,transit,pt,0.5
5774,3103,3163,42.33153400000001,-83.067447,42.33154,-83.069916,0.7833333333333333,,transit,pt,0.7833333333333333
5775,3163,869,42.33154,-83.069916,42.331541,-83.072353,0.7333333333333333,,transit,pt,0.7333333333333333
5776,869,866,42.331541,-83.072353,42.331491,-83.077185,0.8333333333333334,,transit,pt,0.8333333333333334
5777,866,864,42.331491,-83.077185,42.331491,-83.079521,0.31666666666666665,,transit,pt,0.31666666666666665
5778,864,863,42.331491,-83.079521,42.331572,-83.082984,0.5333333333333333,,transit,pt,0.5333333333333333
5779,863,860,42.331572,-83.082984,42.33159000000001,-83.089065,1.0166666666666666,,transit,pt,1.0166666666666666
7095,1278,1275,42.32852000000001,-83.055375,42.32757,-83.05760500000002,0.5666666666666667,,transit,pt,0.5666666666666667
7096,1275,1273,42.32757,-83.05760500000002,42.327031,-83.05890699999998,0.31666666666666665,,transit,pt,0.31666666666666665
7097,1273,2225,42.327031,-83.05890699999998,42.325374,-83.062784,0.7833333333333333,,transit,pt,0.7833333333333333
7098,2225,1269,42.325374,-83.062784,42.324859,-83.063982,0.26666666666666666,,transit,pt,0.26666666666666666
7099,1269,1266,42.324859,-83.063982,42.323145,-83.067961,0.7833333333333333,,transit,pt,0.7833333333333333
7100,1266,1264,42.323145,-83.067961,42.32142,-83.07097399999998,0.65,,transit,pt,0.65
7187,1278,1275,42.32852000000001,-83.055375,42.32757,-83.05760500000002,0.5666666666666667,,transit,pt,0.5666666666666667
7188,1275,1273,42.32757,-83.05760500000002,42.327031,-83.05890699999998,0.31666666666666665,,transit,pt,0.31666666666666665
7189,1273,2225,42.327031,-83.05890699999998,42.325374,-83.062784,0.7833333333333333,,transit,pt,0.7833333333333333
7190,2225,1269,42.325374,-83.062784,42.324859,-83.063982,0.26666666666666666,,transit,pt,0.26666666666666666
7191,1269,1266,42.324859,-83.063982,42.323145,-83.067961,0.7833333333333333,,transit,pt,0.7833333333333333
7192,1266,1264,42.323145,-83.067961,42.32142,-83.07097399999998,0.65,,transit,pt,0.65
7279,1278,1275,42.32852000000001,-83.055375,42.32757,-83.05760500000002,0.7,,transit,pt,0.7
7280,1275,1273,42.32757,-83.05760500000002,42.327031,-83.05890699999998,0.4,,transit,pt,0.4
7281,1273,2225,42.327031,-83.05890699999998,42.325374,-83.062784,0.9833333333333332,,transit,pt,0.9833333333333332
7282,2225,1269,42.325374,-83.062784,42.324859,-83.063982,0.3,,transit,pt,0.3
7283,1269,1266,42.324859,-83.063982,42.323145,-83.067961,0.8666666666666667,,transit,pt,0.8666666666666667
7284,1266,1264,42.323145,-83.067961,42.32142,-83.07097399999998,0.7333333333333333,,transit,pt,0.7333333333333333
7342,3049,2183,42.342588,-83.073356,42.341459,-83.072792,0.38333333333333336,,transit,pt,0.38333333333333336
7343,2183,3375,42.341459,-83.072792,42.339887,-83.071852,0.4666666666666667,,transit,pt,0.4666666666666667
7344,3375,3178,42.339887,-83.071852,42.339117,-83.071425,0.25,,transit,pt,0.25
7345,3178,3377,42.339117,-83.071425,42.337707,-83.070592,0.43333333333333335,,transit,pt,0.43333333333333335
7346,3377,3379,42.337707,-83.070592,42.336209,-83.069775,0.43333333333333335,,transit,pt,0.43333333333333335
7347,3379,3363,42.336209,-83.069775,42.333432,-83.068211,0.75,,transit,pt,0.75
7348,3363,2395,42.333432,-83.068211,42.331159,-83.06697700000002,0.7166666666666667,,transit,pt,0.7166666666666667
7349,2395,3367,42.331159,-83.06697700000002,42.330639,-83.06656,0.35,,transit,pt,0.35
7350,3367,4161,42.330639,-83.06656,42.329281,-83.065484,0.7333333333333333,,transit,pt,0.7333333333333333
7351,4161,3368,42.329281,-83.065484,42.327534,-83.064127,0.85,,transit,pt,0.85
7352,3368,3365,42.327534,-83.064127,42.326073,-83.062937,0.7333333333333333,,transit,pt,0.7333333333333333
7353,3365,2921,42.326073,-83.062937,42.325373,-83.059474,1.3,,transit,pt,1.3
7417,3049,2183,42.342588,-83.073356,42.341459,-83.072792,0.38333333333333336,,transit,pt,0.38333333333333336
7418,2183,3375,42.341459,-83.072792,42.339887,-83.071852,0.4666666666666667,,transit,pt,0.4666666666666667
7419,3375,3178,42.339887,-83.071852,42.339117,-83.071425,0.25,,transit,pt,0.25
7420,3178,3377,42.339117,-83.071425,42.337707,-83.070592,0.43333333333333335,,transit,pt,0.43333333333333335
7421,3377,3379,42.337707,-83.070592,42.336209,-83.069775,0.43333333333333335,,transit,pt,0.43333333333333335
7422,3379,3363,42.336209,-83.069775,42.333432,-83.068211,0.75,,transit,pt,0.75
7423,3363,2395,42.333432,-83.068211,42.331159,-83.06697700000002,0.7166666666666667,,transit,pt,0.7166666666666667
7424,2395,3367,42.331159,-83.06697700000002,42.330639,-83.06656,0.35,,transit,pt,0.35
7425,3367,4161,42.330639,-83.06656,42.329281,-83.065484,0.7333333333333333,,transit,pt,0.7333333333333333
7426,4161,3368,42.329281,-83.065484,42.327534,-83.064127,0.85,,transit,pt,0.85
7427,3368,3365,42.327534,-83.064127,42.326073,-83.062937,0.7333333333333333,,transit,pt,0.7333333333333333
7428,3365,2921,42.326073,-83.062937,42.325373,-83.059474,1.3,,transit,pt,1.3
7492,3049,2183,42.342588,-83.073356,42.341459,-83.072792,0.38333333333333336,,transit,pt,0.38333333333333336
7493,2183,3375,42.341459,-83.072792,42.339887,-83.071852,0.4666666666666667,,transit,pt,0.4666666666666667
7494,3375,3178,42.339887,-83.071852,42.339117,-83.071425,0.25,,transit,pt,0.25
7495,3178,3377,42.339117,-83.071425,42.337707,-83.070592,0.43333333333333335,,transit,pt,0.43333333333333335
7496,3377,3379,42.337707,-83.070592,42.336209,-83.069775,0.43333333333333335,,transit,pt,0.43333333333333335
7497,3379,3363,42.336209,-83.069775,42.333432,-83.068211,0.75,,transit,pt,0.75
7498,3363,2395,42.333432,-83.068211,42.331159,-83.06697700000002,0.7166666666666667,,transit,pt,0.7166666666666667
7499,2395,3367,42.331159,-83.06697700000002,42.330639,-83.06656,0.35,,transit,pt,0.35
7500,3367,4161,42.330639,-83.06656,42.329281,-83.065484,0.7333333333333333,,transit,pt,0.7333333333333333
7501,4161,3368,42.329281,-83.065484,42.327534,-83.064127,0.85,,transit,pt,0.85
7502,3368,3365,42.327534,-83.064127,42.326073,-83.062937,0.7333333333333333,,transit,pt,0.7333333333333333
7503,3365,2921,42.326073,-83.062937,42.325373,-83.059474,1.3,,transit,pt,1.3
7534,2919,1270,42.32497100000001,-83.061846,42.325665,-83.062397,0.26666666666666666,,transit,pt,0.26666666666666666
7535,1270,3366,42.325665,-83.062397,42.327436,-83.06373,0.55,,transit,pt,0.55
7536,3366,4160,42.327436,-83.06373,42.3298,-83.0656,0.8333333333333334,,transit,pt,0.8333333333333334
7537,4160,2428,42.3298,-83.0656,42.331706,-83.066926,0.8666666666666667,,transit,pt,0.8666666666666667
7538,2428,3364,42.331706,-83.066926,42.333645,-83.068049,0.5333333333333333,,transit,pt,0.5333333333333333
7539,3364,2789,42.333645,-83.068049,42.33524,-83.068962,0.45,,transit,pt,0.45
7540,2789,3182,42.33524,-83.068962,42.335859,-83.06932900000002,0.25,,transit,pt,0.25
7541,3182,3378,42.335859,-83.06932900000002,42.336673,-83.069771,0.26666666666666666,,transit,pt,0.26666666666666666
7542,3378,3376,42.336673,-83.069771,42.338135,-83.070603,0.45,,transit,pt,0.45
7543,3376,3374,42.338135,-83.070603,42.339993,-83.071667,0.5166666666666667,,transit,pt,0.5166666666666667
