aNode_bNode,aNodeLat,aNodeLon,aNodes,active_net,bNodeLat,bNodeLon,bNodes,cycle_speed_m_s,distance,drive_net,drive_speed,drive_speed_m_s,name,oneway,osmid,ref,speed,type,walk_speed_m_s,cycle_time_minutes,walk_time_minutes,drive_time_minutes
62554824_5893823637,42.3342360,-83.0653740,62554824,True,42.3342145,-83.0654430,5893823637,4.167,6.154961466840653,True,25.0,11.25,Cherry Street,[],8755354,[],[],residential,1.11,0.024617876437247634,0.09241683884145124,0.009118461432356523
5893823637_62886081,42.3342145,-83.0654430,5893823637,True,42.3337889,-83.0668009,62886081,4.167,121.23587085632546,True,25.0,11.25,Cherry Street,[],8755354,[],[],residential,1.11,0.4849046910500178,1.820358421266148,0.17960869756492662
62886081_7412760472,42.3337889,-83.0668009,62886081,True,42.3335979,-83.0674169,7412760472,4.167,54.90843498429872,True,25.0,11.25,Cherry Street,[],8755354,[],[],residential,1.11,0.2196161706435434,0.824450975740221,0.08134582960636848
7412760472_4516283939,42.3335979,-83.0674169,7412760472,True,42.3334501,-83.0678937,4516283939,4.167,42.49897671554536,True,25.0,11.25,Cherry Street,[],8755354,[],[],residential,1.11,0.16998230827751923,0.638122773506687,0.06296144698599312
4516283939_62886083,42.3334501,-83.0678937,4516283939,True,42.3334010,-83.0680510,62886083,4.167,14.035406691612845,True,25.0,11.25,Cherry Street,[],8755354,[],[],residential,1.11,0.05613713579558774,0.21074184221640907,0.0207931950986857
62597335_4691680180,42.3327363,-83.0701419,62597335,True,42.3327053,-83.0702407,4691680180,4.167,8.822661340815563,True,25.0,11.25,Kaline Drive,[],8755358,[],[],unclassified,1.11,0.03528782233747526,0.13247239250473816,0.013070609393800834
4691680180_3752254063,42.3327053,-83.0702407,4691680180,True,42.3325835,-83.0706297,3752254063,4.167,34.72597879740392,True,25.0,11.25,Kaline Drive,[],8755358,[],[],unclassified,1.11,0.13889280376531446,0.5214110930541128,0.05144589451467248
3752254063_4691680165,42.3325835,-83.0706297,3752254063,True,42.3324621,-83.0710174,4691680165,4.167,34.61029017778415,True,25.0,11.25,Kaline Drive,[],8755358,[],[],unclassified,1.11,0.13843008630423226,0.5196740266934557,0.05127450396708763
4691680165_62886112,42.3324621,-83.0710174,4691680165,True,42.3324275,-83.0711277,62886112,4.167,9.849266639400701,True,25.0,11.25,Kaline Drive,[],8755358,[],[],unclassified,1.11,0.03939391504439926,0.147886886477488,0.014591506132445482
62886112_4691680166,42.3324275,-83.0711277,62886112,True,42.3324010,-83.0712124,4691680166,4.167,7.560294189176971,True,25.0,11.25,Kaline Drive,[],8755358,[],[],unclassified,1.11,0.0302387576560954,0.11351793076842297,0.011200435835817734
4691680166_3752254067,42.3324010,-83.0712124,4691680166,True,42.3322824,-83.0715910,3752254067,4.167,33.8001542993201,True,25.0,11.25,Kaline Drive,[],8755358,[],[],unclassified,1.11,0.13518980201311936,0.5075098243141156,0.050074302665659404
3752254067_4691680181,42.3322824,-83.0715910,3752254067,True,42.3321326,-83.0720696,4691680181,4.167,42.722438642618975,True,25.0,11.25,Kaline Drive,[],8755358,[],[],unclassified,1.11,0.17087608448371722,0.6414780576969815,0.06329250169276886
4691680181_62886114,42.3321326,-83.0720696,4691680181,True,42.3321012,-83.0721697,62886114,4.167,8.93847877437614,True,25.0,11.25,Kaline Drive,[],8755358,[],[],unclassified,1.11,0.035751055013103515,0.13421139300865073,0.01324219077685354
62886114_62886116,42.3321012,-83.0721697,62886114,True,42.3320435,-83.0723540,62886116,4.167,16.452291611751168,True,25.0,11.25,Kaline Drive,[],8755358,[],[],unclassified,1.11,0.06580390213483388,0.24703140558184933,0.024373765350742472
5802626503_62724179,42.3253738,-83.0622814,5802626503,True,42.3254570,-83.0623453,62724179,4.167,10.638846620150975,True,30.0,13.5,Trumbull Street,[],8755445,[],30 mph,tertiary,1.11,0.04255198232201814,0.15974244174400862,0.013134378543396266
62887359_4662236322,42.3349364,-83.0689120,62887359,True,42.3349138,-83.0690823,4662236322,4.167,14.222032327610815,True,30.0,13.5,I- 75 Service Drive,yes,8755892,[],30 mph,tertiary,1.11,0.05688357862415334,0.2135440289431053,0.017558064601988662
4662236322_62892906,42.3349138,-83.0690823,4662236322,True,42.3348986,-83.0691968,62892906,4.167,9.562184824458882,True,30.0,13.5,I- 75 Service Drive,yes,8755892,[],30 mph,tertiary,1.11,0.03824567964346405,0.14357634871559882,0.011805166449949238
62892906_3302514184,42.3348986,-83.0691968,62892906,True,42.3348736,-83.0696058,3302514184,4.167,33.733571810387936,True,30.0,13.5,I- 75 Service Drive,yes,8755892,[],30 mph,tertiary,1.11,0.13492349336208279,0.506510087243062,0.04164638495109622
3302514184_62892911,42.3348736,-83.0696058,3302514184,True,42.3348046,-83.0702828,62892911,4.167,56.174276571589516,True,30.0,13.5,I- 75 Service Drive,yes,8755892,[],30 mph,tertiary,1.11,0.2246791319558016,0.8434576061800226,0.06935095873035742
62892911_3302514180,42.3348046,-83.0702828,62892911,True,42.3347780,-83.0704634,3302514180,4.167,15.136712058325946,True,30.0,13.5,I- 75 Service Drive,yes,8755892,[],30 mph,tertiary,1.11,0.06054200487291395,0.2272779588337229,0.01868729883743944
3302514180_3759778720,42.3347780,-83.0704634,3302514180,True,42.3347407,-83.0707165,3759778720,4.167,21.213670496489165,True,30.0,13.5,I- 75 Service Drive,yes,8755892,[],30 mph,tertiary,1.11,0.08484789415442431,0.3185235810283658,0.026189716662332305
3759778720_62892914,42.3347407,-83.0707165,3759778720,True,42.3347376,-83.0707378,62892914,4.167,1.7844243913439284,True,30.0,13.5,I- 75 Service Drive,yes,8755892,[],30 mph,tertiary,1.11,0.0071371265952480945,0.02679315902918811,0.002202993075733245
62892914_3218359233,42.3347376,-83.0707378,62892914,True,42.3346849,-83.0709978,3218359233,4.167,22.16028034002479,True,30.0,13.5,I- 75 Service Drive,yes,8755892,[],30 mph,tertiary,1.11,0.08863403063764815,0.3327369420424143,0.027358370790154064
3218359233_62597279,42.3346849,-83.0709978,3218359233,True,42.3346252,-83.0712243,62597279,4.167,19.765912440355073,True,30.0,13.5,I- 75 Service Drive,yes,8755892,[],30 mph,tertiary,1.11,0.07905732517540627,0.29678547207740347,0.0244023610374754
62589090_4608468609,42.3318240,-83.0767238,62589090,True,42.3318222,-83.0768855,4608468609,4.167,13.293513275079976,True,25.0,11.25,[],[],8755899,[],[],service,1.11,0.0531697995163586,0.19960230142762725,0.019694093740859224
4608468609_62676280,42.3318222,-83.0768855,4608468609,True,42.3318200,-83.0781292,62676280,4.167,102.23448510895177,True,25.0,11.25,[],[],8755899,[],[],service,1.11,0.4089052280175657,1.5350523289632396,0.15145849645770634
62676280_1794733004,42.3318200,-83.0781292,62676280,True,42.3318176,-83.0787614,1794733004,4.167,51.96857040719794,True,25.0,11.25,[],[],8755899,[],[],service,1.11,0.20785765301655043,0.7803088649729418,0.07699047467733028
1794733004_62676283,42.3318176,-83.0787614,1794733004,True,42.3318180,-83.0793090,62676283,4.167,45.013648020286624,True,25.0,11.25,[],[],8755899,[],[],service,1.11,0.1800401888660372,0.6758806009052045,0.06668688595598019
62676283_62805821,42.3318180,-83.0793090,62676283,True,42.3318160,-83.0800550,62805821,4.167,61.32283834801704,True,25.0,11.25,[],[],8755899,[],[],service,1.11,0.24527173165353586,0.9207633385588142,0.0908486494044697
62805821_62658772,42.3318160,-83.0800550,62805821,True,42.3318079,-83.0806591,62658772,4.167,49.66619156777902,True,25.0,11.25,[],[],8755899,[],[],service,1.11,0.1986488743611672,0.7457386121288141,0.07357954306337633
62658772_1794733005,42.3318079,-83.0806591,62658772,True,42.3318111,-83.0807636,1794733005,4.167,8.597440462151216,True,25.0,11.25,[],[],8755899,[],[],service,1.11,0.03438701088773385,0.1290906976298981,0.012736948832816616
1794733005_62805818,42.3318111,-83.0807636,1794733005,True,42.3318100,-83.0820400,62805818,4.167,104.92227529019765,True,25.0,11.25,[],[],8755899,[],[],service,1.11,0.41965552871849315,1.5754095388918565,0.15544040783732985
62805818_62805816,42.3318100,-83.0820400,62805818,True,42.3317990,-83.0821090,62805816,4.167,5.802301751995554,True,25.0,11.25,[],[],8755899,[],[],service,1.11,0.023207350419948623,0.08712164792786116,0.008596002595548968
62805816_62805814,42.3317990,-83.0821090,62805816,True,42.3317870,-83.0821400,62805814,4.167,2.8764649573343672,True,25.0,11.25,[],[],8755899,[],[],service,1.11,0.011504939434182735,0.043190164524540046,0.004261429566421285
62805814_62805810,42.3317870,-83.0821400,62805814,True,42.3317680,-83.0821630,62805810,4.167,2.8351425651005577,True,25.0,11.25,[],[],8755899,[],[],service,1.11,0.011339663087355243,0.04256970818469306,0.004200211207556382
62805810_62629050,42.3317680,-83.0821630,62805810,True,42.3317440,-83.0821550,62629050,4.167,2.748508607152793,True,25.0,11.25,[],[],8755899,[],[],service,1.11,0.010993154976213077,0.04126889800529719,0.004071864603189323
62676201_5698742715,42.3349642,-83.0885614,62676201,True,42.3349991,-83.0884467,5698742715,4.167,10.195493399394255,True,25.0,11.25,Ash Street,[],8755916,[],[],residential,1.11,0.040778711300672975,0.1530854864773912,0.015104434665769268
5698742715_4692211046,42.3349991,-83.0884467,5698742715,True,42.3352478,-83.0876299,4692211046,4.167,72.61108525137575,True,25.0,11.25,Ash Street,[],8755916,[],[],residential,1.11,0.29042110731691767,1.0902565353059424,0.1075719781501863
4692211046_62893048,42.3352478,-83.0876299,4692211046,True,42.3352754,-83.0875391,62893048,4.167,8.069850896061224,True,25.0,11.25,Ash Street,[],8755916,[],[],residential,1.11,0.032276821438529814,0.12116893237329164,0.011955334660831441
62811186_5698319255,42.3343275,-83.0721901,62811186,True,42.3343792,-83.0722199,5698319255,4.167,6.248883666996563,True,25.0,11.25,Harrison Street,[],8755933,[],[],residential,1.11,0.02499353518517144,0.09382708208703547,0.009257605432587501
5698319255_62893289,42.3343792,-83.0722199,5698319255,True,42.3346989,-83.0724040,62893289,4.167,38.635869096659114,True,25.0,11.25,Harrison Street,[],8755933,[],[],residential,1.11,0.15453111389752466,0.5801181546044912,0.05723832458764313
62893289_3302514052,42.3346989,-83.0724040,62893289,True,42.3354024,-83.0728014,3302514052,4.167,84.77186111396426,True,25.0,11.25,Harrison Street,[],8755933,[],[],residential,1.11,0.33906031963028666,1.272850767476941,0.12558794239105817
3302514052_62893291,42.3354024,-83.0728014,3302514052,True,42.3354582,-83.0728330,62893291,4.167,6.726412284061108,True,25.0,11.25,Harrison Street,[],8755933,[],[],residential,1.11,0.02690349685649591,0.10099718144235896,0.009965055235646086
62893291_5921805798,42.3354582,-83.0728330,62893291,True,42.3355034,-83.0728589,5921805798,4.167,5.458295865412038,True,25.0,11.25,Harrison Street,[],8755933,[],[],residential,1.11,0.021831436946692418,0.08195639437555612,0.008086364245054871
5921805798_5921805790,42.3355034,-83.0728589,5921805798,True,42.3361504,-83.0732293,5921805790,4.167,78.12006016373208,True,25.0,11.25,Harrison Street,[],8755933,[],[],residential,1.11,0.31245524423538945,1.1729738763323134,0.11573342246478827
5921805790_62615844,42.3361504,-83.0732293,5921805790,True,42.3362090,-83.0732628,62615844,4.167,7.073942959949434,True,25.0,11.25,Harrison Street,[],8755933,[],[],residential,1.11,0.02829350835912901,0.10621535975900051,0.010479915496221385
62615844_6000931706,42.3362090,-83.0732628,62615844,True,42.3368986,-83.0736576,6000931706,4.167,83.26390648396759,True,25.0,11.25,Harrison Street,[],8755933,[],[],residential,1.11,0.33302898361718103,1.2502088060655794,0.12335393553180383
6000931706_62893293,42.3368986,-83.0736576,6000931706,True,42.3369591,-83.0736923,62893293,4.167,7.306936474695652,True,25.0,11.25,Harrison Street,[],8755933,[],[],residential,1.11,0.029225407866153314,0.10971376088131608,0.01082509107362319
62893293_6000931707,42.3369591,-83.0736923,62893293,True,42.3370241,-83.0737295,6000931707,4.167,7.847830304803597,True,25.0,11.25,Harrison Street,[],8755933,[],[],residential,1.11,0.03138881011440524,0.11783528986191585,0.011626415266375699
6000931707_62893295,42.3370241,-83.0737295,6000931707,True,42.3377138,-83.0741245,62893295,4.167,83.28039023466731,True,25.0,11.25,Harrison Street,[],8755933,[],[],residential,1.11,0.3330949133456016,1.2504563098298394,0.12337835590321083
62893295_62773780,42.3377138,-83.0741245,62893295,True,42.3384677,-83.0745561,62773780,4.167,91.02691165383223,True,25.0,11.25,Harrison Street,[],8755933,[],[],residential,1.11,0.36407852033370225,1.366770445252736,0.1348546839316033
62773780_62892997,42.3384677,-83.0745561,62773780,True,42.3392414,-83.0749992,62892997,4.167,93.4226947779178,True,25.0,11.25,Harrison Street,[],8755933,[],[],residential,1.11,0.37366088624077193,1.4027431648336006,0.1384039922635819
62892997_62855803,42.3392414,-83.0749992,62892997,True,42.3399788,-83.0754214,62855803,4.167,89.03582853786921,True,25.0,11.25,Harrison Street,[],8755933,[],[],residential,1.11,0.35611482496547964,1.3368743023704084,0.13190493116721363
62855803_62893304,42.3399788,-83.0754214,62855803,True,42.3407685,-83.0758520,62893304,4.167,94.67441903950485,True,25.0,11.25,Harrison Street,[],8755933,[],[],residential,1.11,0.3786673827673981,1.4215378234159888,0.14025839857704422
62585454_4691680163,42.3330998,-83.0714935,62585454,True,42.3330582,-83.0714709,4691680163,4.167,4.984807659223216,True,25.0,11.25,Harrison Street,[],8755935,[],[],residential,1.11,0.01993763562604278,0.07484696185019842,0.007384900235886245
4691680163_4691680164,42.3330582,-83.0714709,4691680163,True,42.3324837,-83.0711586,4691680164,4.167,68.84659794635029,True,25.0,11.25,Harrison Street,[],8755935,[],[],residential,1.11,0.27536436263639025,1.0337327018971514,0.10199495992051895
4691680164_62886112,42.3324837,-83.0711586,4691680164,True,42.3324275,-83.0711277,62886112,4.167,6.745632954629043,True,25.0,11.25,Harrison Street,[],8755935,[],[],residential,1.11,0.02698037338864508,0.10128578009953518,0.009993530303154138
62886112_4691680179,42.3324275,-83.0711277,62886112,True,42.3323772,-83.0710992,4691680179,4.167,6.063924770909594,True,25.0,11.25,Harrison Street,[],8755935,[],[],residential,1.11,0.02425375878293574,0.09104992148512903,0.008983592253199398
4691680179_62893326,42.3323772,-83.0710992,4691680179,True,42.3318940,-83.0708260,62893326,4.167,58.23384794406567,True,25.0,11.25,Harrison Street,[],8755935,[],[],residential,1.11,0.23291675843558787,0.8743821012622472,0.08627236732454174
62893326_3752254065,42.3318940,-83.0708260,62893326,True,42.3318580,-83.0708093,3752254065,4.167,4.231859574268667,True,25.0,11.25,Harrison Street,[],8755935,[],[],residential,1.11,0.016926084210337845,0.06354143504907908,0.006269421591509137
3752254065_3324296782,42.3318580,-83.0708093,3752254065,True,42.3315507,-83.0706210,3324296782,4.167,37.5125269107238,True,25.0,11.25,Harrison Street,[],8755935,[],[],residential,1.11,0.15003810459452763,0.5632511548156726,0.05557411394181303
3324296782_62893325,42.3315507,-83.0706210,3324296782,True,42.3313980,-83.0705530,62893325,4.167,17.87589071916541,True,25.0,11.25,Harrison Street,[],8755935,[],[],residential,1.11,0.0714978430492177,0.2684067675550362,0.026482801065430238
62894714_5917114830,42.3303150,-83.0611410,62894714,True,42.3302895,-83.0611997,5917114830,4.167,5.596778450352499,True,25.0,11.25,Labrosse Street,[],8756002,[],[],residential,1.11,0.02238532297557195,0.08403571246775524,0.00829152363015185
5917114830_62894717,42.3302895,-83.0611997,5917114830,True,42.3298320,-83.0622530,62894717,4.167,100.42391610334984,True,25.0,11.25,Labrosse Street,[],8756002,[],[],residential,1.11,0.40166353133089294,1.5078666081584058,0.1487761720049627
62894717_5917196117,42.3298320,-83.0622530,62894717,True,42.3297945,-83.0623480,5917196117,4.167,8.852916827568441,True,25.0,11.25,Labrosse Street,[],8756002,[],[],residential,1.11,0.03540883460350549,0.1329266790926192,0.013115432337138432
5917196117_62894720,42.3297945,-83.0623480,5917196117,True,42.3297650,-83.0624230,62894720,4.167,6.98364235491618,True,25.0,11.25,Labrosse Street,[],8756002,[],[],residential,1.11,0.02793233483287809,0.10485949481856124,0.010346136822098043
62894720_5889525482,42.3297650,-83.0624230,62894720,True,42.3297380,-83.0624852,5889525482,4.167,5.929374851560824,True,25.0,11.25,Labrosse Street,[],8756002,[],[],residential,1.11,0.023715602158070653,0.0890296524258382,0.008784259039349368
5889525482_5893821844,42.3297380,-83.0624852,5889525482,True,42.3292412,-83.0636274,5893821844,4.167,108.93925150816614,True,25.0,11.25,Labrosse Street,[],8756002,[],[],residential,1.11,0.4357221482608037,1.6357244971196114,0.1613914837158017
5893821844_62894723,42.3292412,-83.0636274,5893821844,True,42.3292100,-83.0637010,62894723,4.167,6.974377258060129,True,25.0,11.25,Labrosse Street,[],8756002,[],[],residential,1.11,0.027895277410047714,0.10472037925015208,0.010332410752681674
62894723_5893836959,42.3292100,-83.0637010,62894723,True,42.3291839,-83.0637616,5893836959,4.167,5.765354165668193,True,25.0,11.25,Labrosse Street,[],8756002,[],[],residential,1.11,0.02305957189692102,0.08656687936438727,0.008541265430619545
5893836959_5873464547,42.3291839,-83.0637616,5893836959,True,42.3288326,-83.0645743,5873464547,4.167,77.39021497152582,True,25.0,11.25,Labrosse Street,[],8756002,[],[],residential,1.11,0.3095360969983434,1.1620152398127,0.1146521703281864
5873464547_62887326,42.3288326,-83.0645743,5873464547,True,42.3286940,-83.0648950,62887326,4.167,30.537586673569894,True,25.0,11.25,Labrosse Street,[],8756002,[],[],residential,1.11,0.12214057544824372,0.45852232242597435,0.04524086914602947
62887326_5872587311,42.3286940,-83.0648950,62887326,True,42.3281062,-83.0662600,5872587311,4.167,129.85902839738915,True,25.0,11.25,Labrosse Street,[],8756002,[],[],residential,1.11,0.5193945620245947,1.9498352612220593,0.19238374577390985
