,aNode_bNode,aNodes,bNodes,aNodeLat,aNodeLon,bNodeLat,bNodeLon,type,name,speed,ref,osmid,oneway,distance,activity,minutes
1357,62552286_62552442,62552286,62552442,42.3358282,-83.09044300000001,42.334749,-83.089649,motorway,Edward J Jeffries Freeway,55 mph,I 96,124433735,yes,136.60099591625664,driving,0.27331131635905687
1358,62552442_62552440,62552442,62552440,42.334749,-83.089649,42.333952000000004,-83.088964,motorway,Edward J Jeffries Freeway,55 mph,I 96,124433735,yes,104.99653621809787,driving,0.21007710327750675
1359,62552440_62552438,62552440,62552438,42.333952000000004,-83.088964,42.333057000000004,-83.08823000000001,motorway,Edward J Jeffries Freeway,55 mph,I 96,124433735,yes,116.38024823368916,driving,0.23285363792254732
1360,62552438_62552436,62552438,62552436,42.333057000000004,-83.08823000000001,42.332862,-83.088081,motorway,Edward J Jeffries Freeway,55 mph,I 96,124433735,yes,24.903055044023336,driving,0.04982604050424837
1361,62552436_62552434,62552436,62552434,42.332862,-83.088081,42.332663000000004,-83.08794,motorway,Edward J Jeffries Freeway,55 mph,I 96,124433735,yes,24.979455890978183,driving,0.04997890334329368
1362,62552434_62552432,62552434,62552432,42.332663000000004,-83.08794,42.332392999999996,-83.087765,motorway,Edward J Jeffries Freeway,55 mph,I 96,124433735,yes,33.29099286517604,driving,0.06660862918202488
1363,62552432_62552429,62552432,62552429,42.332392999999996,-83.087765,42.332188,-83.087642,motorway,Edward J Jeffries Freeway,55 mph,I 96,124433735,yes,24.93665997649024,driving,0.04989327726388603
1364,62552429_62552428,62552429,62552428,42.332188,-83.087642,42.331844,-83.087482,motorway,Edward J Jeffries Freeway,55 mph,I 96,124433735,yes,40.449031733081696,driving,0.08093043564041956
1365,62552428_62552424,62552428,62552424,42.331844,-83.087482,42.331140999999995,-83.08723,motorway,Edward J Jeffries Freeway,55 mph,I 96,124433735,yes,80.8681779590919,driving,0.1618010763487233
1366,62552424_62552422,62552424,62552422,42.331140999999995,-83.08723,42.330856,-83.08715600000001,motorway,Edward J Jeffries Freeway,55 mph,I 96,124433735,yes,32.26908936051384,driving,0.06456400432275677
1367,62550009_62550018,62550009,62550018,42.336065000000005,-83.06405699999999,42.3353696,-83.06565479999999,motorway_link,[],[],[],160259708,yes,152.40629435952212,driving,0.30493456254406187
1368,1746073673_62976269,1746073673,62976269,42.327901399999995,-83.0823338,42.3288089,-83.0827665,residential,20th Street,[],[],162786166,[],106.99520909189806,driving,0.21407604860323742
1369,62658702_5908347488,62658702,5908347488,42.321687299999994,-83.0747468,42.3217509,-83.07478420000001,residential,17th Street,[],[],171044173,no,7.711534174387388,driving,0.015429240044792694
1370,5908347488_1217711087,5908347488,1217711087,42.3217509,-83.07478420000001,42.3225785,-83.0752522,residential,17th Street,[],[],171044173,no,99.74472471785968,driving,0.199569277146578
1371,1217711087_62649168,1217711087,62649168,42.3225785,-83.0752522,42.3234525,-83.07574790000001,residential,17th Street,[],[],171044173,no,105.3831725233012,driving,0.21085068532073067
1372,62649168_853052824,62649168,853052824,42.3234525,-83.07574790000001,42.3236049,-83.0758344,residential,17th Street,[],[],171044173,no,18.377765468335745,driving,0.0367702390322844
1373,853052824_5908281433,853052824,5908281433,42.3236049,-83.0758344,42.323644099999996,-83.0758566,residential,17th Street,[],[],171044173,no,4.725519932898673,driving,0.009454821794515152
1374,5908281433_5908281432,5908281433,5908281432,42.323644099999996,-83.0758566,42.3236503,-83.07586009999999,residential,17th Street,[],[],171044173,no,0.7470477018160485,driving,0.0014946932809444748
1375,5908281432_62649161,5908281432,62649161,42.3236503,-83.07586009999999,42.3238674,-83.07598320000001,residential,17th Street,[],[],171044173,no,26.175956301418797,driving,0.05237286174753661
1376,62649161_5908281424,62649161,5908281424,42.3238674,-83.07598320000001,42.325682799999996,-83.0770128,residential,17th Street,[],[],171044173,no,218.89138211757316,driving,0.4379579474141119
1377,5908281424_62658704,5908281424,62658704,42.325682799999996,-83.0770128,42.3257387,-83.0770445,residential,17th Street,[],[],171044173,no,6.7399998331383575,driving,0.013485393823806237
1378,62658704_62658705,62658704,62658705,42.3257387,-83.0770445,42.3270924,-83.0778123,residential,17th Street,[],[],171044173,no,163.22304502833867,driving,0.32657672074497535
1379,1865191540_4216023758,1865191540,4216023758,42.3359965,-83.09097829999999,42.336131099999996,-83.09057320000001,secondary,Martin Luther King Junior Boulevard,25 mph,[],175951138,yes,36.50670061056554,driving,0.07304261826843846
1380,62574703_3752254068,62574703,3752254068,42.332955,-83.07226309999999,42.3330075,-83.0720302,tertiary,Vernor Highway West,[],[],175951163,yes,20.014684979597508,driving,0.04004538811444079
1381,3752254068_63044814,3752254068,63044814,42.3330075,-83.0720302,42.3330589,-83.0718119,tertiary,Vernor Highway West,[],[],175951163,yes,18.83249855843977,driving,0.03768006914453736
1382,63044814_62585454,63044814,62585454,42.3330589,-83.0718119,42.3330998,-83.0714935,tertiary,Vernor Highway West,[],[],175951163,yes,26.56467485972547,driving,0.05315060996343632
1383,62585454_62805762,62585454,62805762,42.3330998,-83.0714935,42.333171899999996,-83.0711052,tertiary,Vernor Highway West,[],[],175951163,yes,32.90970064509616,driving,0.06584573958602673
1384,62805762_3752254064,62805762,3752254064,42.333171899999996,-83.0711052,42.33318920000001,-83.0709681,tertiary,Vernor Highway West,[],[],175951163,yes,11.432605085095195,driving,0.022874359914156053
1385,3752254064_3247975358,3752254064,3247975358,42.33318920000001,-83.0709681,42.3332166,-83.0707113,tertiary,Vernor Highway West,[],[],175951163,yes,21.327661270463604,driving,0.04267239149752622
1386,3247975358_3247975357,3247975358,3247975357,42.3332166,-83.0707113,42.33328,-83.0704485,tertiary,Vernor Highway West,[],[],175951163,yes,22.7233353248286,driving,0.045464856592294114
1387,3247975357_3247975360,3247975357,3247975360,42.33328,-83.0704485,42.3337321,-83.0690108,tertiary,Vernor Highway West,[],[],175951163,yes,128.42612866414035,driving,0.2569550393440183
1388,3247975360_4516283934,3247975360,4516283934,42.3337321,-83.0690108,42.333858500000005,-83.0684743,tertiary,Vernor Highway West,[],[],175951163,yes,46.28538182535382,driving,0.092607806773417
1389,4516283934_62805760,4516283934,62805760,42.333858500000005,-83.0684743,42.333894,-83.0683238,tertiary,Vernor Highway West,[],[],175951163,yes,12.985468123136686,driving,0.025981328777784484
1390,62688698_4691680241,62688698,4691680241,42.3331344,-83.0759803,42.333197399999996,-83.0760157,residential,Wabash Street,[],[],181976191,[],7.5856003521094175,driving,0.015177271612863981
1391,4691680241_4691680268,4691680241,4691680268,42.333197399999996,-83.0760157,42.3334706,-83.0761684,residential,Wabash Street,[],[],181976191,[],32.86944491667721,driving,0.0657651959117191
1392,4691680268_62688701,4691680268,62688701,42.3334706,-83.0761684,42.333511200000004,-83.07619079999999,residential,Wabash Street,[],[],181976191,[],4.875562018935111,driving,0.009755026048289537
1393,62688701_4691680259,62688701,4691680259,42.333511200000004,-83.07619079999999,42.3335735,-83.076227,residential,Wabash Street,[],[],181976191,[],7.5394816600572625,driving,0.015084997319042141
1394,4691680259_62688702,4691680259,62688702,42.3335735,-83.076227,42.3344796,-83.0767415,residential,Wabash Street,[],[],181976191,[],109.26968421972795,driving,0.21862681916712273
1395,62688702_62615808,62688702,62615808,42.3344796,-83.0767415,42.335026,-83.07705440000001,residential,Wabash Street,[],[],181976191,[],65.9765465671593,driving,0.13200589549251562
1396,62615808_3302513962,62615808,3302513962,42.335026,-83.07705440000001,42.3357231,-83.0774535,residential,Wabash Street,[],[],181976191,[],84.16991247968092,driving,0.16840718783449563
1397,3302513962_62688704,3302513962,62688704,42.3357231,-83.0774535,42.3357734,-83.0774823,residential,Wabash Street,[],[],181976191,[],6.073445474599077,driving,0.012151751649858097
1398,62688704_5921811535,62688704,5921811535,42.3357734,-83.0774823,42.336478899999996,-83.07788599999999,residential,Wabash Street,[],[],181976191,[],85.17730080125357,driving,0.17042277071079145
1399,5921811535_1923277344,5921811535,1923277344,42.336478899999996,-83.07788599999999,42.3365259,-83.0779132,residential,Wabash Street,[],[],181976191,[],5.684294294398111,driving,0.011373137843933795
1400,1923277344_5921811533,1923277344,5921811533,42.3365259,-83.0779132,42.336577500000004,-83.0779428,residential,Wabash Street,[],[],181976191,[],6.232185962265639,driving,0.012469359668398638
1401,5921811533_1923277336,5921811533,1923277336,42.336577500000004,-83.0779428,42.3372843,-83.0783474,residential,Wabash Street,[],[],181976191,[],85.33908800249756,driving,0.17074647459483305
1402,1923277336_1923277343,1923277336,1923277343,42.3372843,-83.0783474,42.3380344,-83.07877690000001,residential,Wabash Street,[],[],181976191,[],90.57060623720766,driving,0.18121369795359674
1403,1923277343_6925700057,1923277343,6925700057,42.3380344,-83.07877690000001,42.3380819,-83.0788041,residential,Wabash Street,[],[],181976191,[],5.7354309389515326,driving,0.011475452058726555
1404,6925700057_4608468656,6925700057,4608468656,42.3380819,-83.0788041,42.3394895,-83.0796101,residential,Wabash Street,[],[],181976191,[],169.96049035704934,driving,0.3400570035155049
1405,4608468656_62688715,4608468656,62688715,42.3394895,-83.0796101,42.339556099999996,-83.07964820000001,residential,Wabash Street,[],[],181976191,[],8.040456121830394,driving,0.0160873471825338
1406,62629072_4692211192,62629072,4692211192,42.3361822,-83.08469699999999,42.33621289999999,-83.08459870000002,residential,Ash Street,[],[],181976192,[],8.771395384079844,driving,0.017549810692436663
1407,4692211192_3755258278,4692211192,3755258278,42.33621289999999,-83.08459870000002,42.3363912,-83.084029,residential,Ash Street,[],[],181976192,[],50.85110745907054,driving,0.10174291208297427
1408,3755258278_6925700078,3755258278,6925700078,42.3363912,-83.084029,42.3365696,-83.08345899999999,residential,Ash Street,[],[],181976192,[],50.8780277604601,driving,0.10179677423061244
1409,6925700078_62658726,6925700078,62658726,42.3365696,-83.08345899999999,42.336591299999995,-83.08338959999999,residential,Ash Street,[],[],181976192,[],6.1937053597775975,driving,0.012392367666621844
1410,62658726_6925700076,62658726,6925700076,42.336591299999995,-83.08338959999999,42.336622999999996,-83.0832882,residential,Ash Street,[],[],181976192,[],9.04933963841308,driving,0.018105921645484354
1411,6925700076_3755258283,6925700076,3755258283,42.336622999999996,-83.0832882,42.3367979,-83.0827291,residential,Ash Street,[],[],181976192,[],49.901106561752435,driving,0.09984214998349827
1412,3755258283_6925700074,3755258283,6925700074,42.3367979,-83.0827291,42.3369285,-83.0823118,residential,Ash Street,[],[],181976192,[],37.24755106140621,driving,0.07452491208764749
1413,6925700074_62893003,6925700074,62893003,42.3369285,-83.0823118,42.3369558,-83.08222459999999,residential,Ash Street,[],[],181976192,[],7.7837410258871875,driving,0.01557371153638893
1414,62893003_3755258289,62893003,3755258289,42.3369558,-83.08222459999999,42.3371167,-83.0817104,residential,Ash Street,[],[],181976192,[],45.89545023470637,driving,0.09182763152202154
1415,3755258289_62832464,3755258289,62832464,42.3371167,-83.0817104,42.3372684,-83.08122420000001,residential,Ash Street,[],[],181976192,[],43.37720869163615,driving,0.08678913303648689
1416,62832464_3755258295,62832464,3755258295,42.3372684,-83.08122420000001,42.337421899999995,-83.08073459999999,residential,Ash Street,[],[],181976192,[],43.712483418895594,driving,0.08745995081811843
1417,3755258295_4608468644,3755258295,4608468644,42.337421899999995,-83.08073459999999,42.3375976,-83.0801735,residential,Ash Street,[],[],181976192,[],50.08663081535005,driving,0.10021334696948789
1418,4608468644_62673016,4608468644,62673016,42.3375976,-83.0801735,42.3376292,-83.080072,residential,Ash Street,[],[],181976192,[],9.052465701295962,driving,0.018112176273101164
1419,62673016_4608468649,62673016,4608468649,42.3376292,-83.080072,42.3376653,-83.0799564,residential,Ash Street,[],[],181976192,[],10.314760146985527,driving,0.020637775404132707
1420,4608468649_3755299256,4608468649,3755299256,42.3376653,-83.0799564,42.3378396,-83.0793994,residential,Ash Street,[],[],181976192,[],49.71544509340674,driving,0.09947067845819677
1421,3755299256_1923277343,3755299256,1923277343,42.3378396,-83.0793994,42.3380344,-83.07877690000001,residential,Ash Street,[],[],181976192,[],55.56170151654321,driving,0.11116787018115888
1422,62838031_3746882373,62838031,3746882373,42.340937100000005,-83.070079,42.3408426,-83.0701486,residential,Ash Street,[],[],182002718,[],11.964091432157502,driving,0.023937757967502006
1423,3746882373_62892994,3746882373,62892994,42.3408426,-83.0701486,42.3406929,-83.07027190000001,residential,Ash Street,[],[],182002718,[],19.488040773507365,driving,0.03899167821830205
1424,62892994_4664571394,62892994,4664571394,42.3406929,-83.07027190000001,42.3402304,-83.07177659999999,residential,Ash Street,[],[],182002718,[],133.93851220273908,driving,0.2679842180927152
1425,4664571394_62887375,4664571394,62887375,42.3402304,-83.07177659999999,42.3401875,-83.07191879999999,residential,Ash Street,[],[],182002718,[],12.62352669751446,driving,0.025257156257531933
1426,62887375_4664571392,62887375,4664571392,42.3401875,-83.07191879999999,42.340154299999995,-83.0720237,residential,Ash Street,[],[],182002718,[],9.37891343329616,driving,0.018765332999792238
1427,4664571392_3759778714,4664571392,3759778714,42.340154299999995,-83.0720237,42.340010799999995,-83.0725448,residential,Ash Street,[],[],182002718,[],45.70545029035451,driving,0.09144747957253804
1428,3759778714_3361582692,3759778714,3361582692,42.340010799999995,-83.0725448,42.3397023,-83.0735277,residential,Ash Street,[],[],182002718,[],87.76710838095663,driving,0.17560445854533138
1429,3361582692_62597290,3361582692,62597290,42.3397023,-83.0735277,42.3395429,-83.07403559999999,residential,Ash Street,[],[],182002718,[],45.35201412289725,driving,0.09074032437554472
1430,62597290_3759778698,62597290,3759778698,42.3395429,-83.07403559999999,42.33939960000001,-83.0744937,residential,Ash Street,[],[],182002718,[],40.88486939335081,driving,0.08180245977060986
1431,3759778698_62892997,3759778698,62892997,42.33939960000001,-83.0744937,42.3392414,-83.07499920000001,residential,Ash Street,[],[],182002718,[],45.11850159835103,driving,0.09027311244167874
1432,62892997_3759778689,62892997,3759778689,42.3392414,-83.07499920000001,42.3390973,-83.0754599,residential,Ash Street,[],[],182002718,[],41.116506627538435,driving,0.08226591962292604
1433,3759778689_625011846,3759778689,625011846,42.3390973,-83.0754599,42.338857399999995,-83.0762266,residential,Ash Street,[],[],182002718,[],68.43034682940872,driving,0.13691545984275455
1434,62870608_62870606,62870608,62870606,42.3241804,-83.06786579999999,42.324241,-83.06770999999999,residential,Howard Street,[],[],188307580,[],14.472925847716427,driving,0.028957434669300574
1435,62870606_5864606848,62870606,5864606848,42.324241,-83.06770999999999,42.3242812,-83.0676164,residential,Howard Street,[],[],188307580,[],8.899114279387831,driving,0.017805350699055283
1436,5864606848_5831029344,5864606848,5831029344,42.3242812,-83.0676164,42.3243499,-83.0674566,residential,Howard Street,[],[],188307580,[],15.196932698582893,driving,0.0304060278082891
1437,5831029344_5864606867,5831029344,5864606867,42.3243499,-83.0674566,42.324585600000006,-83.06690809999999,residential,Howard Street,[],[],188307580,[],52.15611661244286,driving,0.10435397481481164
1438,5864606867_5831029339,5864606867,5831029339,42.324585600000006,-83.06690809999999,42.32470479999999,-83.0666307,residential,Howard Street,[],[],188307580,[],26.37733019492593,driving,0.05277577069813111
1439,5831029339_5831029330,5831029339,5831029330,42.32470479999999,-83.0666307,42.3249194,-83.0661314,residential,Howard Street,[],[],188307580,[],47.479913862870404,driving,0.0949978268564834
1440,5831029330_5864607288,5831029330,5864607288,42.3249194,-83.0661314,42.3249321,-83.0661019,residential,Howard Street,[],[],188307580,[],2.8064043287198457,driving,0.005615054679311416
