id,lon,lat,osm_id,id
14190567,9.9156826,53.4806841,14190567,580
14190568,9.9143197,53.4825996,14190568,581
14190575,9.9138971,53.495291,14190575,582
14190576,9.9128529,53.5019873,14190576,583
14398547,9.9989626,53.5564301,14398547,584
14398548,9.9977089,53.556783,14398548,585
14398550,9.9931831,53.5577913,14398550,586
14398554,9.9893069,53.5583137,14398554,587
14398558,9.980023,53.5560783,14398558,588
14398560,9.9791562,53.5555246,14398560,589
14398561,9.9785241,53.5548283,14398561,590
14398562,9.98035,53.5552522,14398562,591
14469666,10.0269932,53.5473738,14469666,592
14469667,10.0245879,53.5456689,14469667,593
14469670,10.0246577,53.5535089,14469670,594
14469672,10.024207,53.5538722,14469672,595
14469674,10.0233567,53.5548961,14469674,596
14469675,10.0253252,53.5554252,14469675,597
14469678,10.0255973,53.5532455,14469678,598
14473318,10.0265713,53.5515052,14473318,599
14560410,9.9308182,53.4340263,14560410,600
14560534,9.9134302,53.4956333,14560534,601
14564708,9.9714673,53.4203742,14564708,602
14564720,9.9810079,53.4109318,14564720,603
14571733,10.0259428,53.5440889,14571733,604
14640312,9.9911233,53.4467798,14640312,605
14640314,9.9908638,53.4453204,14640314,606
14640403,10.0045272,53.4811663,14640403,607
14640405,10.0184986,53.4795652,14640405,608
14640408,10.0247719,53.4799247,14640408,609
14640411,10.0238167,53.4811966,14640411,610
14640412,10.0265076,53.484546,14640412,611
14642075,9.9945842,53.4702856,14642075,612
14642079,9.9977343,53.4569697,14642079,613
14642080,9.9986141,53.4613337,14642080,614
14642084,9.9973152,53.4563832,14642084,615
14778680,9.7640945,53.4520968,14778680,616
14778686,9.7554832,53.4511321,14778686,617
14778693,9.7514618,53.4502478,14778693,618
14778699,9.7321037,53.4542834,14778699,619
14886720,10.0304472,53.5453098,14886720,620
14886728,10.009004,53.5506542,14886728,621
14886734,10.0085774,53.5520225,14886734,622
14949205,9.9162862,53.5838824,14949205,623
14949208,9.9234364,53.5954309,14949208,624
14958056,10.0171883,53.5450698,14958056,625
15092011,9.8822884,53.4554244,15092011,626
15364531,10.0164688,53.6163249,15364531,627
15364537,10.0177369,53.6153479,15364537,628
15364538,10.0181482,53.6150461,15364538,629
15364539,10.0185742,53.6149114,15364539,630
15364546,10.0200282,53.6139096,15364546,631
15364548,10.0156065,53.6171147,15364548,632
15364551,10.0171819,53.61755,15364551,633
15364557,10.0193822,53.6181287,15364557,634
15364560,10.020949,53.6185386,15364560,635
15364586,10.0260707,53.6227937,15364586,636
15364593,10.0217191,53.6147709,15364593,637
15364595,10.0238085,53.6157977,15364595,638
15364598,10.0255954,53.6166825,15364598,639
15425499,9.8839666,53.4688989,15425499,640
15425943,9.9310373,53.4285238,15425943,641
15425944,9.9314524,53.4289617,15425944,642
15425945,9.9319656,53.4297899,15425945,643
15425949,9.9328627,53.4329589,15425949,644
15425964,9.9612383,53.4480005,15425964,645
15425966,9.9695335,53.4506502,15425966,646
15425970,9.9819316,53.4511726,15425970,647
15425973,9.9871023,53.4514513,15425973,648
15425976,9.9974466,53.4806418,15425976,649
15425987,10.0033087,53.5148458,15425987,650
15425989,10.0120438,53.5169104,15425989,651
15425990,10.016682,53.5174398,15425990,652
15425992,10.0271028,53.5164826,15425992,653
15425995,10.0309393,53.5148592,15425995,654
15425996,10.0341836,53.5111323,15425996,655
15575964,10.0322963,53.6136932,15575964,656
15575965,10.0356141,53.6143888,15575965,657
15575967,10.034557,53.6173686,15575967,658
15575968,10.0347659,53.616669,15575968,659
15575970,10.0352328,53.6152153,15575970,660
